"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
1,"24261736","冠富柏有限公司","苗栗縣頭份鎮田寮里6鄰69-8號1樓","黃郁倫",10000,"1021121"
2,"24271278","鴻尊旅行社有限公司","澎湖縣馬公市西文里西文澳130號(1樓)","鄧明義",3000000,"1021121"
3,"24354853","黑棟企業有限公司","嘉義市西區美源里新庒一街32巷2號","羅景琮",3500000,"1021121"
4,"24379524","祥峰企業有限公司","彰化縣埤頭鄉永豐村東西路597號","許義陽",1000000,"1021121"
5,"24381562","昌裕科技有限公司","嘉義縣民雄鄉豐收村好收143-6號1樓","許彩彤",2000000,"1021121"
6,"24414326","客家本色餐館有限公司","嘉義市東區長竹里大雅路二段429號","何若華",10000000,"1021121"
7,"24436314","鉅亨投資開發有限公司","屏東縣萬丹鄉萬後村西環路600號","王瑞杉",500000,"1021121"
8,"24503002","桃園市世健有限公司","桃園縣平鎮市新榮里新榮路360號1樓","朱弘裕",1000000,"1021121"
9,"24507160","新一燁興業有限公司","彰化縣二水鄉光化村光文路2號1樓","許一麒",1000000,"1021121"
10,"25053806","上和實業有限公司","南投縣草屯鎮新厝里中興路333號","湯銘毓",3000000,"1021121"
11,"54086948","佳紘行銷有限公司","臺南市安南區理想里同安路80巷58弄16號1樓","李秀玲",1000000,"1021031"
12,"54087117","裕崴實業有限公司","臺南市北區成德里育德三街125巷9號1樓","翁振雍",1000000,"1021031"
13,"54087165","強巃瀝青有限公司","臺南市北區文成里文賢二街157巷13號1樓","陳貞瑾",3000000,"1021031"
14,"54087171","頂榮興業有限公司","臺南市永康區建國里復興路1巷2弄2號1樓","黃麗如",2000000,"1021031"
15,"54087192","勁力運搬機械有限公司","臺南市永康區中興里中華路216巷48號1樓","沈世仁",500000,"1021101"
16,"54087209","宜承科技有限公司","臺南市永康區鹽洲里正南二街120號","何松明",100000,"1021101"
17,"54087221","日益發能源系統股份有限公司","臺南市安南區東和里環管北路849巷6弄46號","施博雲",1000000,"1021031"
18,"54087236","鴻利建設有限公司","臺南市東區虎尾里東門路3段179巷147弄28號1樓","楊淑如",5000000,"1021101"
19,"54087242","台柬農墾開發股份有限公司","臺南市東區中華東路1段2巷4號","林易煌",2500000,"1021104"
20,"54087257","涅瓦金河有限公司","臺南市北區大仁里北門路2段262號7樓","周正純",200000,"1021031"
21,"54087263","峻紳實業有限公司","臺南市永康區龍潭里龍橋街93巷52號","蔡和評",100000,"1021101"
22,"54087279","楠達國際有限公司","臺南市安平區平通里永華路2段902號3樓之1","王雅玲",500000,"1021101"
23,"54087284","長虹茶業有限公司","臺南市北區北成路20巷20弄7號1樓","蔡介仁",500000,"1021101"
24,"54087290","金學堂有限公司","臺南市中西區進學里府前路1段209號4樓之1","戴成霖",500000,"1021101"
25,"54087307","鼎烽國際有限公司","臺南市山上區明和里北勢洲58之1號","邱雯莘",8000000,"1021101"
26,"54087313","鉅鑫投資有限公司","臺南市北區北安路1段51巷1弄9號1樓","沈立翎",10000000,"1021101"
27,"54087329","阿美總合台菜有限公司","臺南市中西區永福里民權路2段138號1樓","蔡坤益",2000000,"1021104"
28,"54087334","昶巽文化品牌行銷有限公司","臺南市安平區華平里平通路466號1樓","宋汶娗",1000000,"1021101"
29,"54087340","美康投資股份有限公司","臺南市永康區王行里環工路26號2樓","鄭智文",500000,"1021104"
