"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","28114638","東風科技有限公司","宜蘭縣宜蘭市宜科南路15號4樓之2-404室","黃國銘","1000000","1080806"
"2","29187692","大海數據服務有限公司","高雄市前鎮區鎮北里復興四路12號12樓之5","郭佑展","1000000","1080815"
"3","50960030","睿歐科技股份有限公司","桃園市蘆竹區南崁路二段66之11號(8樓)","林鴻誠","1000000","1080731"
"4","50960117","冠恒建設股份有限公司","桃園市平鎮區環南路184號7樓之1","江俊昇","9000000","1080730"
"5","50960123","平安人力資源顧問有限公司","桃園市桃園區大樹里桃鶯路349號(1樓)","林德麗","5000000","1080730"
"6","50960138","明昱管理顧問有限公司","桃園市桃園區中和里1鄰博愛路44號","鄭明生","500000","1080731"
"7","50960159","天元資產開發有限公司","桃園市桃園區大德二街27號(1樓)","陳再河","30000000","1080731"
"8","50960171","壹零零壹國際有限公司","桃園市桃園區中原里宏昌七街62號6樓","陳琇鳳","1000000","1080731"
"9","50960186","華創聚智智能科技股份有限公司","桃園市平鎮區環南路二段11號21樓之3","吳水源","510000","1080731"
"10","50960215","東之階有限公司","桃園市桃園區新埔六街148號11樓之1","陳意梅","100000","1080731"
"11","50960221","彰隆有限公司","桃園市蘆竹區富竹里南竹路四段41巷7號","林於鍾","5000000","1080731"
"12","50960236","鼎新光學股份有限公司","桃園市觀音區草漯里大同二路10號2樓","鍾錦銘","6000000","1080731"
"13","50960263","運賀有限公司","桃園市八德區大福里力行街50巷12號（1樓）","林慧卿","999000","1080802"
"14","50960279","愛貝它有限公司","桃園市桃園區明德里中正路1223號14樓","吳昭樺","250000","1080731"
"15","50960284","晟展營造有限公司","桃園市中壢區過嶺里8鄰過嶺路二段192巷20弄53號","許淵泉","3600000","1080801"
"16","50960290","達程精密有限公司","桃園市桃園區大德一街96號9樓","王健銘","500000","1080801"
"17","50960307","富凱電機工程有限公司","桃園市大園區拔子林二路51巷18號（1樓）","蔡朝全","20000000","1080801"
"18","50960313","熾野有限公司","桃園市八德區大義里忠勇街219號1樓","賴筠潔","100000","1080801"
"19","50960329","鑫奧森國際貿易股份有限公司","桃園市中壢區水尾里環北路339號(2樓)","梁美華","5000000","1080801"
"20","50960334","勁力充電站有限公司","桃園市八德區福興里長興二路63號","劉家甫","1000000","1080801"
"21","50960340","正晞有限公司","桃園市龜山區南美里南祥路81之1號","詹璧榕","200000","1080801"
"22","50960355","銳斯德科技有限公司","桃園市桃園區寶安里同德十街20巷32號（1樓）","何健德","100000","1080801"
"23","50960361","閎群塑膠科技有限公司","桃園市龜山區萬壽里萬壽路一段666巷27號","呂明聰","1000000","1080801"
"24","50960377","宇馳有限公司","桃園市龍潭區龍潭里東龍路231號（1樓）","曾馳達","1000000","1080801"
"25","50960382","柏仁昌貿易有限公司","桃園市蘆竹區南崁路二段66之7號3樓","劉時達","30000000","1080802"
"26","50960398","她他日好有限公司","桃園市八德區和義二街55號八樓","黃怡潔","100000","1080801"
"27","50960405","良懋流體控制有限公司","桃園市桃園區西門里中福街32號","江明仁","1000000","1080801"
"28","50960411","凱恩化學有限公司","桃園市蘆竹區南崁里忠孝東路7號2樓","林韋彤","1000000","1080801"
"29","50960427","鼎豐不動產有限公司","桃園市中壢區至善里龍昌路118號(1樓)","崔傳平","500000","1080801"
"30","50960432","斯盟企業管理顧問有限公司","桃園市平鎮區華安里平東路239巷121弄22號(2樓)","杜信鋐","300000","1080802"
"31","50960453","詮盈通訊有限公司","桃園市桃園區中山路226號(1樓)","羅義宗","200000","1080802"
"32","50960469","宜富建設有限公司","桃園市龍潭區中正里新龍路219巷8號","江支良","10000000","1080802"
"33","50960475","宸聚實業有限公司","桃園市大園區橫峰里致遠一路61號(3樓)","林張玉英","20000000","1080802"
"34","50960480","盛剴科技有限公司","桃園市觀音區大同里環中路275巷17號","林嘉將","700000","1080802"
"35","50960496","翰陽室內空間設計有限公司","桃園市八德區仁德一路33號","謝松諭","1000000","1080802"
"36","50960502","六合寰宇有限公司","桃園市蘆竹區營盤里六福路292之29號(2樓)","吳浩宇","500000","1080802"
"37","50960518","傑勝精密股份有限公司","桃園市中壢區華勛里華仁街68巷2號","莊勝松","500000","1080802"
"38","50960524","悅品苑有限公司","桃園市中壢區中園路二段145號4樓","陳美能","30000","1080802"
"39","50960539","鴻光能源股份有限公司","桃園市中壢區青峰路一段35號7樓","蔡鴻文","1000000","1080802"
"40","50960545","聚康醫療儀器有限公司","桃園市蘆竹區上興里上興路65號1樓","陳俊丞","250000","1080802"
"41","50960550","真揅自動化有限公司","桃園市蘆竹區長興里興隆路13號1樓","高文海","3000000","1080802"
"42","50960566","雄芯綠能智慧科技股份有限公司","桃園市中壢區莒光路17號1樓","沈世安","350000","1080802"
"43","50960572","東信創新能源有限公司","桃園市中壢區高鐵站前西路一段286號7樓之5","許孟紀","10000","1080802"
"44","50960587","鉦欣科技有限公司","桃園市桃園區長安里長春路341號6樓之2","李素玲","2000000","1080805"
"45","50960593","丞風貿易有限公司","桃園市桃園區春日路85之1號7樓","李易","1000000","1080805"
"46","50960600","紳瑞國際有限公司","桃園市桃園區南華里南華街66號地下一樓","黃翔榆","300000","1080805"
"47","50960616","福盛環保有限公司","桃園市桃園區永安路1030號","李耀峰","100000","1080805"
"48","50960622","凱捷全球股份有限公司","桃園市桃園區同安里藝文一街86之1號4樓","史浩宇","6000000","1080805"
"49","50960637","蒸汽工坊有限公司","桃園市平鎮區義民里延平路二段430巷64弄36號(3樓)","陳俊任","116888","1080805"
"50","50960643","達蓮貿易有限公司","桃園市蘆竹區中正路295號7樓之7","李水蓮","30000000","1080805"
"51","50960658","北方大陸有限公司","桃園市平鎮區建安里建明路一段267之1號(1樓)","陳岡嵐","500000","1080805"
"52","50960664","蒂亞諾有限公司","桃園市大園區大園里中正三街98號(1樓)","陳志明","300000","1080807"
"53","50960670","擁吉實業股份有限公司","桃園市大溪區月眉里信義路553號","陳宏榆","1000000","1080805"
"54","50960685","致宏科技有限公司","桃園市中壢區興仁路三段116巷72號","陳志銘","300000","1080805"
"55","50960691","澄易空間設計有限公司","桃園市八德區介壽路一段938號","楊富翔","200000","1080805"
"56","50960708","瞬潔有限公司","桃園市觀音區新坡里新生路584號1樓","劉心雅","500000","1080805"
"57","50960714","寬庭家具有限公司","桃園市龜山區大華里文化五路86號3樓","朱兆聖","100000","1080805"
