"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","28114237","台灣創明股份有限公司","新竹市東區力行一路1號1樓之A12-5","王珊惠","1600000","1051223"
"2","29186949","開力肯材料科技股份有限公司","臺中市梧棲區草湳里經三路39號","林三貴","30000000","1051207"
"3","51157460","香港商阿里巴巴香港電子商務有限公司","臺北市松山區南京東路5段188號11樓","傅紀清","1000000","1051130"
"4","51166572","美商康進資訊有限公司","新北市新莊區新北大道3段7號15樓之2","王博正","2000000","1051201"
"5","51206309","英屬維京群島商萬英有限公司","桃園市楊梅區楊新北路119號(一樓)","蕭健仁","200000000","1051130"
"6","51211605","加拿大商飛思客有限公司","臺北市大安區忠孝東路4段169號12樓","瑞德倫","1999998","1051130"
"7","51212203","日商明思國際股份有限公司","臺北市大安區正聲里忠孝東路4段270號17樓","大崎敦士","1000000","1051201"
"8","51212409","權鴻企業有限公司","金門縣金寧鄉盤山村下堡100-18號3樓","莊乃權","3000000","1051201"
"9","51212604","美商天順諮詢顧問有限公司","臺北市松山區民權東路3段178號8樓","何鑫","0","1051201"
"10","51214602","新加坡商聯鋼科技股份有限公司","高雄市左營區博愛二路366號28樓之6","傅成寶","3000000","1051201"
"11","51215406","麥克堡廣告有限公司","金門縣金湖鎮新湖里市港二路211號","陳寶貝","500000","1051201"
"12","51218608","新加坡商席格弗股份有限公司","臺北市松山區復興北路57號14樓之3","ROSWELL  SHEARER  WOLFF","0","1051202"
"13","51218902","香港商宏裕顧問有限公司","桃園市桃園區新埔五街90號4樓之2","David  Wang","0","1051202"
"14","51220007","美商新世紀清潔有限公司","臺北市大安區延吉街179號12樓","OH ALFONSO SEONG HOON","0","1051205"
"15","51220409","英屬維京群島商睿利開發股份有限公司","高雄市新興區仁愛一街294號3樓之1","蔡冠廷","1001250","1051202"
"16","51221202","薩摩亞商永盛企業有限公司","高雄市鼓山區富農路82號22樓","朴鎔埶","0","1051205"
"17","51223200","塞席爾商樂飛亞科技股份有限公司","臺北市內湖區陽光街351號4樓之3","林子揚","1500000","1051205"
"18","51226305","塞席爾商貝爾達股份有限公司","新北市三重區中央南路111號9樓之3","張月雲","1000000","1051205"
"19","51227705","薩摩亞商思創生物科技股份有限公司","臺北市文山區羅斯福路6段166號6樓","朱麗娟","1500000","1051205"
"20","51229106","英屬維京群島商環宇生醫科技股份有限公司","新北市新店區民權路95號12樓之1、2","蔡耀銘","500000","1051212"
"21","51229936","香港商沙士基達曼內斯曼國際有限公司","臺北市信義區信義路5段5號","彼得梅亞","0","1051206"
"22","51230477","香港商長榮貿易有限公司","臺中市西區忠明里博館路117號地下1層","陳致彰","0","1051213"
"23","51230510","薩摩亞圖騰實業股份有限公司","臺北市內湖區瑞光路268號5樓","陳珮甄","0","1051207"
"24","51230693","鼎泉營造有限公司","金門縣金湖鎮新湖里塔后163號","趙浩權","3000000","1051207"
"25","51230716","香港商富藝斯拍賣有限公司","臺北市信義區信義路5段8號14樓","Annette  Christine  SCHWAER","0","1051207"
"26","51231068","英屬維京群島商卓誠投資有限公司","臺北市信義區松智路1號11樓","張家榮","500000","1051207"
"27","51231145","香港商凱僑股份有限公司","臺北市信義區文昌街316號4樓之2","澤田 將人","500000","1051208"
"28","51231172","美商佩斯卡多有限公司","臺北市內湖區瑞光路478巷24號6樓","顏元鉍","10000000","1051208"
"29","51231222","薩摩亞商優勝美地有限公司","臺北市松山區新東街41-6號6樓","楊雅淳","0","1051208"
"30","51231476","香港商力隆國際商務發展有限公司","新北市新莊區頭興街178號3樓","楊明琪","286300","1051212"
"31","51231551","薩摩亞商詮譯國際投資控股有限公司","臺北市信義區忠孝東路5段510號10樓之2","吳侑勳","6000000","1051209"
"32","51231763","富國投資有限公司","金門縣金寧鄉埔邊63號","王振利","1100000","1051208"
"33","51231877","薩摩亞商博揚有限公司","臺北市士林區天玉里中山北路7段77號14樓","林蓉芬","1000000","1051209"
"34","51232405","日商宇航人股份有限公司","臺北市中山區民權東路2段146號3樓","楊建標","500000","1051209"
"35","51232572","英屬維京群島商昕兆股份有限公司","新北市中和區中原里立德街123號7樓","洪偉豪","2000000","1051209"
"36","51232670","香港商世翼股份有限公司","臺北市大安區忠孝東路4段147巷1號5樓","三佐佐川豊","0","1051209"
"37","51232876","英屬安吉拉商佳韻有限公司","臺中市大雅區上雅里民生路1段336巷16號1樓","張玉貞","0","1051209"
"38","51233122","香港商恩特科技有限公司","桃園市桃園區大興西路2段6號15樓之5","王榮吉","0","1051215"
"39","51233170","瑞士商萬事隆有限公司","新北市中和區中央路1段292巷11號5樓","伍文宏","0","1051212"
"40","51233381","香港商思銳無線亞太有限公司","臺北市信義區信義路4段415號12樓","鄭伯楠","100000","1051212"
"41","51233798","美商莫迪弗有限公司","臺北市松山區南京東路4段1號11樓","Eric  Matthew  Strasser","0","1051213"
"42","51234635","天承興業有限公司","金門縣金湖鎮料羅里料羅新村7號","黃宇榕","2000000","1051214"
"43","51234874","宏旗營造有限公司","連江縣南竿鄉馬祖村41號","葉嘉吉","3000000","1051214"
"44","51234918","香港商香港凱原科技有限公司","彰化縣彰化市福安里華山路37號11樓之3","胡宇晴","5000000","1051215"
