"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","28114258","晨發科技股份有限公司","新竹市新安路路5號4樓之1(301)室","莫明華","1800000","1060123"
"2","51235043","香港商拉佈系統開發股份有限公司","新北市中和區中山路2段299號11樓之14","今井俊道","0","1060104"
"3","51283585","馬紹爾群島商金韋有限公司","彰化縣溪湖鎮大突里22鄰大政三街6號","丁麗娜","0","1060105"
"4","51283678","香港商英迪瑞有限公司","臺北市大安區忠孝東路4段142號3樓之3","張起成","200000","1051230"
"5","51284260","泰利達工程有限公司","金門縣金城鎮珠沙里小西門1-10號","吳國同","6200000","1060103"
"6","51284629","薩摩亞商完美國際股份有限公司","臺北市內湖區洲子街107號5樓","楊雅雯","0","1051230"
"7","51284661","香港商弘達發展有限公司","新竹縣竹北市中山三街25號","林素芬","100000","1060103"
"8","51284992","馬宜生活股份有限公司","連江縣南竿鄉福沃村100號1樓","李宗恆","5000000","1060105"
"9","51285140","大陸商東莞市中科冠騰科技股份有限公司","新北市中和區板南路669號10樓","彭國賓","0","1060110"
"10","51285177","塞席爾商哈托爾股份有限公司","臺中市西屯區大隆路183號3樓","張慶祥","0","1060104"
"11","51285198","塞席爾商首益生醫科技股份有限公司","基隆市信義區月眉路328號","陳蓬源","2992500","1060111"
"12","51285248","塞席爾商宥菁國際有限公司","臺北市信義區松隆路102號7樓之1","郭士賢","3000000","1060104"
"13","51285319","薩摩亞商台寶有限公司","花蓮縣新城鄉北埔村北埔路2號","郭潤蓮","1000000","1060105"
"14","51285351","美商哈特佛驗證服務股份有限公司","高雄市前鎮區中山二路2號18樓之6","魏銘村","5000000","1060105"
"15","51285628","香港商香港人和科技有限公司","臺北市松山區民生東路5段36巷6弄2號3樓","楊添理","3000000","1060105"
"16","51286507","香港商比特數碼有限公司","臺中市北區華美街2段262號7樓之2","鍾惠昌","50000","1060109"
"17","51288006","日商舞意如來股份有限公司","臺北市信義區信義路5段5號","高橋剛治","0","1060105"
"18","51291305","英屬維京群島商易利股份有限公司","臺南市北區育德二路445號1樓","曹爽","1500000","1060109"
"19","51291608","香港商沃芬有限公司","臺北市中山區敬業一路160號7樓","葉以婷","0","1060109"
"20","51294302","薩摩亞商炎皇創投有限公司","金門縣金城鎮金水里後豐港36-13號2樓","吳志明","0","1060109"
"21","51294909","香港商艾思黛有限公司","臺北市中正區南昌路2段81號3樓","小野 和彥","20000000","1060110"
"22","51295506","金牌國際一條根有限公司","金門縣金城鎮西門里環島北路1段38巷1弄3號","張文憲","1000000","1060110"
"23","51297602","荷蘭商甲行研發有限公司","臺北市南港區忠孝東路6段21號5樓","陳麥金","700000","1060110"
