"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24998166","梵天國際科技","桃園市大園區竹圍里航翔路101號3樓3009室","李仕凡","3000000","1100318"
"2","29183324","麗特絲股份有限公司","臺中市大雅區科雅路35號3樓","姚明賢","25000000","1100309"
"3","29187969","鴻億發股份有限公司","臺中市大里區東湖里科技路168號5樓之3","李怡慧","9000000","1100309"
"4","29187980","台灣杉金光電股份有限公司","臺中市梧棲區經一路39號2樓","李世鎬","10000000","1100330"
"5","29187996","台虹綠電股份有限公司","高雄市前鎮區環區三路1號","孫達汶","20000000","1100326"
"6","83245797","香港商奔特科技有限公司","臺北市中山區復興北路342號7樓","李珍權","0","1100226"
"7","83274981","永傳幫有限公司","桃園市平鎮區湧光里湧東路36巷5號(2樓)","張琨岳","1000000","1100226"
"8","83275068","春安國際有限公司","桃園市平鎮區廣達里環南路119號(1樓)","廖秀春","560000","1100226"
"9","90680041","天力投資股份有限公司","臺北市中正區忠孝西路1段41號4樓之13","林秀女","343207000","1100302"
"10","90680197","興日光股份有限公司","臺北市大同區承德路2段96號1樓","張國歷","40000000","1100302"
"11","90680231","三禾國際欣業有限公司","臺北市內湖區民權東路6段296巷76號","馬廷方","3000000","1100226"
"12","90680247","肇智股份有限公司","臺北市中山區民生東路2段84號1樓","張榮峯","5000000","1100302"
"13","90680295","境勻國際有限公司","臺北市大安區忠孝東路4段148號4樓之3","蘇文俊","150000","1100226"
"14","90680302","銓鑫國際美容有限公司","臺北市松山區復興北路179號4樓之5","侯佩宜","10000","1100226"
"15","90680318","甄藏茶文化顧問有限公司","臺北市大同區太原路11巷29號","鄭羿甄","500000","1100226"
"16","90680324","天赫澤科技有限公司","臺北市松山區復興北路179號5樓","劉娟秀","1000000","1100226"
"17","90680366","崎鼎開發有限公司","臺北市內湖區瑞光路168號9樓","郭傳遠","100000","1100226"
"18","90680470","亮彩股份有限公司","桃園市中壢區普忠路231巷15號","梁永芳","1000000","1100226"
