"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24927769","連固投資有限公司","臺南市中西區西湖里37鄰頂美三街121巷89號2樓","葉宗勳","5000000","1070301"
"2","24927774","誠佳祥建設有限公司","臺南市安平區平通里平通路580巷97號1樓","朱玉葉","8000000","1070301"
"3","24927803","一樣青年旅店股份有限公司","臺南市中西區友愛街201巷7號","王璿程","1500000","1070301"
"4","24927819","舜富建設有限公司","臺南市安平區文平里建平六街90巷4號1樓","陳聖文","2000000","1070301"
"5","24927825","鴻翔科技有限公司","臺南市永康區大橋里大橋一街253巷14號","翁淑娥","1000000","1070301"
"6","24927846","旭隆能源科技有限公司","臺南市永康區勝利里中華一路２０３巷３號一樓","曾盈璋","2700000","1070301"
"7","24927851","鑫榮綠能有限公司","臺南市東區仁和里仁和路107巷85號1樓","李盈龍","1000000","1070301"
"8","24927867","慶群開發股份有限公司","臺南市東區林森路二段192巷24弄45號之1","蔣家晧","3000000","1070302"
"9","24927872","正圓生技有限公司","臺南市東區東光里東興路100號十樓","陳本霖","2300000","1070302"
"10","24927888","和美鈕釦有限公司","臺南市南區明亮里金華路一段484巷86弄3號1樓","周佩儀","1000000","1070301"
"11","24927894","晨羽有限公司","臺南市永康區六合里中華路325號","王裕樺","1000000","1070302"
"12","24927901","強宇紙業有限公司","臺南市安南區原佃里本原街一段195巷17號1樓","張惠雯","1000000","1070302"
"13","24927917","金禾國際企業有限公司","臺南市安平區建平里怡平路1號","郭建鴻","3000000","1070302"
"14","24927923","匹塔有限公司","臺南市北區興北里公園路516巷19號2樓","黎育欽","500000","1070302"
"15","24927938","嘉喬配管材料股份有限公司","臺南市安定區港尾里港子尾56之32號","劉定傑","3000000","1070305"
"16","24927959","約基別實業有限公司","臺南市安平區永華八街193巷18號之3","沈郁雯","100000","1070302"
"17","24927965","沃昕貿易股份有限公司","臺南市東區衛國街１１２巷３６號","錢肇馨","2400000","1070302"
"18","24927970","翰維有限公司","臺南市北區開元路364號","蕭曉仙","500000","1070305"
"19","24927986","美佳室內裝修工程有限公司","臺南市永康區復華里復國一路534號1樓","戴進能","1000000","1070305"
"20","24927992","囍艾富康文化事業有限公司","臺南市安平區華平里永華八街１９３巷１８號之３","沈宗融","500000","1070302"
"21","24928009","彩訊有限公司","臺南市中西區協進里民權路三段393號2樓","易秀錦","300000","1070305"
"22","24928015","田豐聯合事業有限公司","臺南市安南區十二佃路216巷26弄3號4樓","黃鈺婷","1000000","1070305"
"23","24928021","興鮮國際有限公司","臺南市東區崇明里中華東路三段389號11樓之2","蔡岱倫","3000000","1070305"
"24","24928036","麥寶空間科技有限公司","臺南市東區新東里裕農路27號之9八樓之1","廖文逸","500000","1070305"
"25","24928042","飛夢林建設有限公司","臺南市東區復興里富農街一段278號8樓","陳德林","6000000","1070306"
"26","24928057","朋展工業有限公司","臺南市安定區六嘉里六塊寮24之2號","凃吉清","500000","1070306"
"27","24928063","和惠建設有限公司","臺南市東區和平里仁和路85-1號3樓","黃巧惠","1000000","1070306"
"28","24928078","威宇通訊有限公司","臺南市安南區安中路三段388號1樓","梁伊君","500000","1070306"
"29","24928084","鍾遊旅行社有限公司","臺南市永康區烏竹北街98巷55號1樓","鍾偉逸","6000000","1070306"
"30","24928090","永恩國際通信有限公司","臺南市北區公園路832號1樓","藍宏仁","1000000","1070306"
"31","24928107","紅崴系統投資顧問股份有限公司","臺南市安南區工業一路23號3樓","謝宗憲","15000000","1070306"
