"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","29187686","謙富實業有限公司","臺中市大里區東湖里中興路一段159之1號3樓","張富貴","1000000","1080917"
"2","50963374","凱溢石材有限公司","桃園市蘆竹區南崁路二段147之19號","許育禎","100000","1080829"
"3","50963493","上富通商有限公司","桃園市楊梅區長青一街149號","張彥淇","10000","1080830"
"4","50963509","森上室內裝修有限公司","桃園市桃園區中正里文中路47巷9號8樓","王冠勛","500000","1080830"
"5","50963515","日勤工程股份有限公司","桃園市中壢區永光里18鄰環北路49號3樓","喻文傑","1000000","1080830"
"6","50963542","彭博國際有限公司","桃園市觀音區民權路56號","彭志功","1010000","1080830"
"7","50963557","鎕潮室內設計有限公司","桃園市中壢區龍興里13鄰龍岡路三段37巷10號4樓","甘士明","1000000","1080902"
"8","50963563","千邁有限公司","桃園市中壢區新街里元化路224號12樓","王惟鈞","3000000","1080902"
"9","50963579","佳家室內裝修設計有限公司","桃園市觀音區草漯里忠孝路59號(1樓)","張鉯崴","50000","1080902"
"10","50963584","駿光有限公司","桃園市中壢區新街里元化路226號10樓","簡宗祺","5000000","1080902"
"11","50963590","創暉隆有限公司","桃園市中壢區普光街159號","吳家龍","2000000","1080902"
"12","50963607","誠弘瑞有限公司","桃園市平鎮區福林里福壽路108巷1號(1樓)","王能璽","200000","1080902"
"13","50963613","澳瑞瑪高新聚合物股份有限公司","桃園市八德區永豐里華康街272號","沈俊亨","500000","1080903"
"14","50963629","捷宇國際實業有限公司","桃園市八德區大興里大興路191巷33號8樓","程淑敏","500000","1080902"
"15","50963634","奧范娘子國際有限公司","桃園市桃園區中正里縣府路256巷5弄12號1樓","林佳秀","100000","1080902"
"16","50963640","翔程企業有限公司","桃園市平鎮區東安里平東路134之8號4樓之1","吳學翔","6000000","1080902"
"17","50963655","威視特科技股份有限公司","桃園市中壢區明德里13鄰環中東路二段520號","魏鴻仁","7000000","1080902"
"18","50963661","宏鄆有限公司","桃園市八德區大智里永福西街46巷2弄10號","王清龍","1000000","1080902"
"19","50963677","福順茶業股份有限公司","桃園市大溪區信義路248巷8號","劉蕙珍","7000000","1080902"
"20","50963682","米蘭達開發股份有限公司","桃園市大園區致遠一路75號","藍碧君","3000000","1080903"
"21","50963698","貼心股份有限公司","桃園市桃園區同安里新埔六街95號23樓","邱政勳","30000000","1080902"
"22","50963705","葡萄樹三明治咖啡有限公司","桃園市桃園區大興路192巷2號1樓","許守智","6000000","1080902"
"23","50963711","漢林廣告事業有限公司","桃園市桃園區中正路1247號8樓之4","楊元富","5000000","1080902"
"24","50963727","宸群企業有限公司","桃園市桃園區大林里桃鶯路382之5號7樓","李甄蓁","500000","1080902"
"25","50963732","信誠金屬有限公司","桃園市中壢區復華九街56號5樓","賴奕樺","5000000","1080903"
"26","50963748","柏俞國際貿易有限公司","桃園市中壢區延平路500號10樓之3","林柏青","1000000","1080902"
"27","50963753","老阿媽餐飲有限公司","桃園市蘆竹區南竹路二段315巷30弄13號","陳月花","2000000","1080902"
"28","50963769","三三國際貿易有限公司","桃園市桃園區北埔里敬三街209巷26號","劉慧美","1000000","1080902"
"29","50963775","瑞士海屹科有限公司","桃園市蘆竹區五福一路50巷14號","Centonze Carlo Riccardo","3000000","1080904"
"30","50963780","六角國際有限公司","桃園市蘆竹區南崁路一段83號18樓之5","洪韻婷","80000","1080904"
"31","50963796","珉邦工程有限公司","桃園市平鎮區南勢里三興路47巷1號（1樓）","林合珉","1000000","1080903"
"32","50963803","悠爾餐飲有限公司","桃園市桃園區同安里同安街325巷12號","黃國珍","4000000","1080903"
"33","50963819","金隼創新顧問有限公司","桃園市桃園區同安里新埔六街77號9樓之5","王勝緯","200000","1080903"
"34","50963825","洛紳室內裝修設計工程有限公司","桃園市桃園區信陽街40巷1號（1樓）","何洛誼","100000","1080903"
"35","50963830","景順盈國際貿易有限公司","桃園市中壢區自信里莊敬路797號3樓","黃雨涵","1500000","1080905"
"36","50963846","展泓工程有限公司","桃園市中壢區溪洲街267巷7號7樓","胡建斌","200000","1080903"
"37","50963851","祐通星際有限公司","桃園市中壢區復華里中華路一段644巷32號","張佑謙","500000","1080903"
"38","50963867","筑胤台灣農產有限公司","桃園市龜山區文化東路2號","林秀麗","10000000","1080903"
"39","50963873","元大山家具有限公司","桃園市龜山區文化三路318號","蔡富丞","100000","1080903"
"40","50963894","浩室地產有限公司","桃園市楊梅區中山北路一段266號","彭智佳","1000000","1080903"
"41","50963901","金順實業有限公司","桃園市龍潭區高原里福源路286巷16號(1樓)","許朝棟","100000","1080903"
"42","50963917","永毓投資有限公司","桃園市八德區力霸街46號(1樓)","李定紘","5000000","1080903"
"43","50963923","銓鈺科技有限公司","桃園市蘆竹區福祿里六福路46之9號3樓","李芳樹","100000","1080903"
"44","50963938","栗子頭創意有限公司","桃園市桃園區中原里宏昌七街74號（2樓）","曾芬瑛","100000","1080903"
"45","50963959","大棠室內裝修工程有限公司","桃園市大溪區瑞興里大鶯路60巷156號6樓","尹心．魯妮","500000","1080903"
"46","50963965","飽飽國際有限公司","桃園市桃園區明德里10鄰中寧街12巷21之1號（2樓）","許銘仁","200000","1080903"
"47","50963971","倢英國際高端汽車有限公司","桃園市中壢區興和里18鄰新生路629號","王振國","1000000","1080903"
"48","50963986","錦燕開發建設有限公司","桃園市桃園區自強里經國路314號17樓","趙信豪","20000000","1080903"
"49","50963992","呈縉有限公司","桃園市桃園區成功里中山東路95號2樓","蘇聲祥","1000000","1080903"
"50","50964009","謙悅股份有限公司","桃園市八德區新興路342巷91弄22號","許伯正","500000","1080904"
"51","50964015","維品工程有限公司","桃園市桃園區光興里中山北路136號(2樓)","王正志","1000000","1080904"
"52","50964021","騰飛企業有限公司","桃園市中壢區五權里正光二街16號7樓","石浚谷","300000","1080904"
"53","50964036","鼎延有限公司","桃園市平鎮區貿易里23鄰貿五路60號","蔡政璋","200000","1080904"
"54","50964042","郡鼎建設有限公司","桃園市楊梅區楊明里新農街406號(2樓)","鄭翔宇","5000000","1080904"
"55","50964057","紅福國際貿易有限公司","桃園市八德區中華路535號","徐俊旗","1000000","1080904"
"56","50964063","昊翰企業有限公司","桃園市桃園區中州街125巷8之2號","陳翰軒","1000000","1080904"
"57","50964079","冠嘉建設股份有限公司","桃園市桃園區永興里和平路135號(3樓)","楊林瑞","20000000","1080904"
"58","50964084","東京電力投資股份有限公司","桃園市中壢區高鐵站前西路一段286號7樓之5","許孟紀","100000","1080904"
"59","50964090","東京創新能源有限公司","桃園市中壢區高鐵站前西路一段286號7樓之5","許孟紀","10000","1080904"
"60","50964107","高豐國際家具有限公司","桃園市龜山區南上里民生北路一段37號","陳家縈","5000000","1080904"
"61","50964113","迷可有限公司","桃園市中壢區中原里忠孝路118號(1樓)","林音珮","300000","1080904"
"62","50964129","芊蕙化妝品有限公司","桃園市八德區大智里大智路65巷45號(1樓)","鄭芊卉","500000","1080904"
"63","50964134","行安科技股份有限公司","桃園市蘆竹區中興里大福路118巷38號1樓","蔡金益","5000000","1080904"
"64","50964140","禮駿食品股份有限公司","桃園市蘆竹區大興路89號一樓","李秉駿","1000000","1080904"
"65","50964155","寶山鐵箱有限公司","桃園市中壢區三民里中正路1062巷179號(1樓)","謝佳君","1000000","1080904"
"66","50964161","卡斯登國際事業有限公司","桃園市中壢區新明里新明路43號4樓","許詩易","100000","1080904"
"67","50964177","匠築室內裝修有限公司","桃園市中壢區仁和里晉元路301巷46號12樓","徐彩容","3000000","1080904"
"68","50964182","紫愛有限公司","桃園市八德區仁德二路16號13樓","陳紀嫻","50000","1080904"
"69","50964198","永勝國際建設股份有限公司","桃園市八德區大千里永福街168號(1樓)","黃顯鑌","5000000","1080905"
"70","50964205","高品環安科技股份有限公司","桃園市龜山區大華里頂湖一街8巷8號","巫恊森","4000000","1080909"
"71","50964211","大弘興複合材料有限公司","桃園市中壢區興和里新生路二段36號","陳建志","200000","1080905"
"72","50964227","原色化學股份有限公司","桃園市桃園區春日路1492之1號4樓","鄭傑仁","200000","1080909"
"73","50964232","源溯企業股份有限公司","桃園市平鎮區湧豐里15鄰工業五路8號","李惠芝","20000000","1080905"
"74","50964248","上緯工業有限公司","桃園市楊梅區新榮里電研路226巷2弄2號","姜寶鈴","1000000","1080905"
"75","50964253","樂活吧蔬果有限公司","桃園市觀音區中正路221巷18弄20號","徐維德","1000000","1080905"
"76","50964269","鼎昱能源有限公司","桃園市桃園區中路里國際路二段142號8樓","陳琬瑜","1000000","1080905"
"77","50964275","築承工程有限公司","桃園市桃園區中成里永安路455巷13弄6號2樓","吳文傑","1000000","1080905"
"78","50964280","暗躍視覺特效有限公司","桃園市觀音區白玉里中興路63號(1樓)","林振宇","588888","1080905"
"79","50964296","彩虹驕傲管理顧問有限公司","桃園市中壢區內壢里成功路122巷18號6樓","林于翔","20000","1080905"
"80","50964303","諾思沃特能源科技有限公司","桃園市桃園區三民里壽山路204號12樓之2","薛又嘉","500000","1080905"
"81","50964319","啟宇貿易有限公司","桃園市龜山區民安街64巷26弄9號","楊啟新","3000000","1080906"
"82","50964325","怡嘉有限公司","桃園市楊梅區金溪里三民東路258號4樓","葉欣怡","500000","1080906"
"83","50964330","崴馭通訊有限公司","桃園市平鎮區北貴里金陵路三段66之3號（1樓）","陳肇鴻","400000","1080906"
"84","50964346","浩福有限公司","桃園市桃園區長德里8鄰愛九街9號12樓","汪韋伶","1000000","1080906"
"85","50964351","京兆宏有限公司","桃園市中壢區普義里溪洲街261巷3號4樓","張智宏","200000","1080906"
"86","50964388","力元工業股份有限公司","桃園市大園區後厝里7鄰埔頂22號","邱奕鈞","30000000","1080906"
"87","50964508","源點資訊軟體有限公司","桃園市桃園區新埔六街130號5樓","王上旻","100000","1080906"
"88","50964514","明惠企業有限公司","桃園市中壢區中建里延平路500號10樓之1","林汝勳","500000","1080906"
"89","50964520","泰然堂生醫有限公司","桃園市中壢區新街里元化路224號12樓","李英睿","200000","1080909"
"90","50964535","宙蒂有限公司","桃園市中壢區至善里中山東路三段260號（4樓）","黃憶如","300000","1080906"
"91","50964541","上城市地重劃股份有限公司","桃園市平鎮區義興里環南路411號15樓之4","周朕廷","3000000","1080906"
"92","50964556","詠恩股份有限公司","桃園市中壢區華美一路27巷17號","王美娜","15000000","1080906"
"93","50964562","順發食品貿易有限公司","桃園市楊梅區四維里益新一街125巷22號(2樓)","蕭志江","1000000","1080909"
"94","50964578","鈞悅科技有限公司","桃園市蘆竹區蘆竹里南崁路二段687號（1樓）","鄭鈞任","300000","1080909"
"95","50964583","正益能源有限公司","桃園市平鎮區南勢里中豐路南勢二段313巷十八弄22號","許睿宬","2500000","1080909"
"96","50964599","華持科技實業有限公司","桃園市中壢區環溪三街1號15樓之2","余麗珠","10000000","1080909"
"97","50964606","森陽營造有限公司","桃園市中壢區中山里榮安十五街79之4號2樓","藍偉銘","3600000","1080909"
"98","50964612","歡樂理想國際股份有限公司","桃園市大溪區康安里瑞安路二段160號(1樓)","賴憲平","3300000","1080909"
"99","50964628","得勝企管顧問有限公司","桃園市中壢區元化路224號12樓","吳宥彤","1000000","1080909"
"100","50964633","浚崴有限公司","桃園市中壢區文林街66號","何昇峰","2000000","1080909"
