"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","93747186","名鑫土地開發有限公司","臺南市安平區怡平里慶平路191號2樓","姚怡姗","1000000","1120920"
"2","93748896","和玥股份有限公司","臺南市麻豆區興南路187號","李佩玲","6838000","1121002"
"3","93749184","菁財工程有限公司","臺南市仁德區仁和里和愛街8號13樓之5","郭善菁","10000","1120928"
"4","93749277","奧美德空間形象有限公司","臺南市善化區大成路228號5樓","蕭婷文","10000","1121002"
"5","93749305","台矽科技有限公司","臺南市關廟區中正路785巷3弄8號1樓","盧炳宏","5000000","1120928"
"6","93749564","華龍營造有限公司","臺南市新營區新北里三興街47之8號1樓","吳暁竹","3600000","1120928"
"7","93749570","新鼎資源再生股份有限公司","臺南市麻豆區麻口里麻工一路30號","陳姮如","3250000","1121002"
"8","93749635","歐得電梯科技有限公司","臺南市安定區港南里港口28之11號1樓","黃志堅","2000000","1121002"
"9","93749662","潔泓環保有限公司","臺南市中西區金華路三段230號3樓之1","吳韶築","5000000","1121002"
"10","93749683","鼎達工程有限公司","臺南市新化區豐榮里民治路150號1樓","張淵琮","500000","1121002"
"11","93749733","富貴豐企業有限公司","臺南市佳里區下營里頂廍11之7號1樓","謝春戊","3000000","1121004"
"12","93749749","錤鏵國際有限公司","臺南市東區裕農路375號7樓之1","梁宸鏵","100000","1121002"
"13","93751456","香港商昭卓實業有限公司","臺北市信義區基隆路1段206號18樓","林建廷","1500000","1121002"
"14","93752429","香港商台灣匯芯科技有限公司","臺北市大同區星明里21鄰民生西路236號2樓","周奮毅","500000","1121011"
"15","93752440","新加坡商天游國際科技有限公司","臺北市中正區重慶南路1段10號8樓之15","劉晶","500000","1121017"
"16","93752618","香港商翱天國際貿易有限公司","臺中市西屯區西屯路2段256巷6號2樓之6","蔡漢明","0","1121002"
"17","93752758","啓流投資股份有限公司","臺南市中西區康樂街375號","侯博明","630000000","1121013"
"18","94135305","蘭庭投資股份有限公司","桃園市中壢區新街里延平路261號9樓","林世庭","100000","1120927"
"19","94135332","宸哲投資股份有限公司","桃園市中壢區新街里延平路261號9樓","林世哲","100000","1120928"
"20","94135380","淨陽生技有限公司","桃園市八德區大智路146號 (1樓)","游明陽","120000","1120928"
"21","94135396","沅夆實業有限公司","桃園市桃園區同安里中正路1092號10樓","倪元鳳","250000","1120928"
"22","94135403","三酉有限公司","桃園市龜山區文化里文化二路13號","王少辰","1000000","1120928"
"23","94135467","裕埕開發有限公司","桃園市大園區青山里致遠一路79號9樓","李正雲","1000000","1120928"
"24","94135500","金誠永熔接有限公司","桃園市桃園區龍祥里裕和街58號","蔡岳宗","300000","1120928"
"25","94135522","可可牧羊人股份有限公司","桃園市平鎮區龍德路36巷1號","傅彤喬","500000","1120928"
"26","94135558","幸運鑫科技有限公司","桃園市桃園區大有路401號11樓","彭順斌","2000000","1120928"
"27","94135564","河亞有限公司","桃園市桃園區同德十一街49號","羅元愷","500000","1120928"
"28","94135585","黃治愷汽車保修有限公司","桃園市龍潭區富林里建國路154號 (1樓)","黃漪靚","300000","1120928"
"29","94135614","和好有限公司","桃園市桃園區瑞慶里6鄰同德十二街360號2樓","游佳霖","100000","1121002"
"30","94135620","合鼎國際實業有限公司","桃園市大園區環區西路29號（1樓）","游輝鑫","1000000","1121002"
"31","94135635","萬嘉旅行社有限公司","桃園市大溪區埔仁路621號 (1樓)","蕭榮萬","6000000","1121002"
"32","94135641","室事設計有限公司","桃園市中壢區健行里健行路136號（2樓）","劉凱逢","800000","1121002"
"33","94135656","亞彣企業有限公司","桃園市蘆竹區蘆興里中正北路1106巷52弄30號(1樓)","林國義","200000","1121002"
"34","94135662","寰宇策略顧問股份有限公司","桃園市桃園區寶安里安慶街133巷24號1樓","郭蓓娟","100000","1121002"
"35","94135678","你的光健康生活有限公司","桃園市龜山區大湖里文化三路81巷1號6樓之7","張藝樺","100000","1121002"
"36","94135683","順德管理顧問有限公司","桃園市蘆竹區濱海里海山路2段520號(2樓)","陳宥豐","5000000","1121002"
"37","94135699","新上科技有限公司","桃園市蘆竹區錦興里光明路二段光明巷9號","陳子仁","500000","1121002"
"38","94135712","浤承電實業有限公司","桃園市平鎮區新富里中豐路225號","張宣政","1000000","1121002"
"39","94135728","合睿投資股份有限公司","桃園市中壢區中央西路一段1號4樓","林美伶","25000000","1121005"
"40","94135733","心昱企業有限公司","桃園市龍潭區干城路35巷14號(1樓)","劉峻良","500000","1121002"
"41","94135749","立得企管顧問有限公司","桃園市龜山區樂善里文達路322號","李明燁","300000","1121002"
"42","94135754","可可數位有限公司","桃園市平鎮區義民路215號7樓之5","黃子宸","100000","1121002"
"43","94135760","依美精密有限公司","桃園市桃園區大有路401號11樓","彭家文","5000","1121002"
"44","94135776","玖室工程有限公司","桃園市平鎮區新富里環南路二段265號三樓之７","陳筱婷","20000","1121002"
"45","94135781","品果居家室內裝修工程有限公司","桃園市中壢區環中東路二段404號1樓","邱秀燕","1000000","1121003"
"46","94135797","昊達成投資有限公司","桃園市桃園區力行路550巷9號(3樓)","林港基","3000000","1121002"
"47","94135804","謩朵國際有限公司","桃園市桃園區同安里中正路1080號11樓","黃毓琳","100000","1121002"
"48","94135826","甘苑有限公司","桃園市桃園區民光東路373號","鄭云宣","1000000","1121002"
"49","94135831","田翊有限公司","桃園市桃園區文中里正光路423之9號3樓","林冠豪","38000","1121003"
"50","94135847","晴睿投資有限公司","桃園市桃園區同安里中正路1092號25樓","賴紫晴","5000000","1121003"
"51","94135852","心語物流有限公司","桃園市桃園區文中里正光路423之9號三樓","李思彤","880000","1121003"
"52","94135868","爆專業有限公司","桃園市中壢區福安一街15巷3號五樓","趙偉傑","50000","1121003"
"53","94135874","鼎笙精密科技有限公司","桃園市觀音區草漯里大同二路10號2樓","焦惠中","1000000","1121003"
"54","94135889","啟萬投資有限公司","桃園市桃園區中成里慈文路538號（2樓）","徐綉琴","5000000","1121003"
"55","94135895","采昕股份有限公司","桃園市中壢區普仁里中北路111號3樓","朱家語","1000000","1121003"
