"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24998187","百里通物流有限公司","桃園市大園區航翔路101號4樓T4035室","陳至明","4000000","1100817"
"2","28115025","環宇積體電路股份有限公司","新竹市力行一路1號1樓A2-A12-6","蔡娟玉","3500000","1100813"
"3","29188046","力學股份有限公司","臺中市大里區東湖里中興路一段159之1號3樓","凃彥羽","1000000","1100812"
"4","29188051","熵特數位科技股份有限公司","臺中市大里區東湖里中興路一段159之1號3樓","陳柏允","1000000","1100826"
"5","83793999","香港商思朗貼技術有限公司","臺北市內湖區陽光街345巷12號4樓","李良浩","500000","1100827"
"6","90407183","安禾庠股份有限公司","臺中市北區太原路一段488號5樓","李鑫聰","2000000","1100827"
"7","90407199","寰宇智慧居家有限公司","臺中市南區福順里忠明南路789號38樓之2","洪憶芸","400000","1100827"
"8","90407206","三陸一海廣告企劃股份有限公司","臺中市西區昇平里昇平街153號5樓","葉采寧","2000000","1100830"
"9","90407212","頂尖能源工程有限公司","臺中市西屯區何厝里何厝東二街23號9樓之3","吳采嫣","500000","1100830"
"10","90407228","軒和妡國際有限公司","臺中市大甲區文武里大甲街175號","王吉祥","200000","1100830"
"11","90407233","矩光有限公司","臺中市西區民龍里日盛街22號2樓","黃騰鋒","150000","1100830"
"12","90407249","淞杉投資有限公司","臺中市西屯區福科路362巷86號3樓之1","陳盈良","1000000","1100830"
"13","90407254","妍輕飄有限公司","臺中市北屯區松強里松竹路二段368號5樓之6","陳安妍","30000","1100830"
"14","90407260","北美新國際文教有限公司","臺中市西區忠明里臺灣大道二段498號16樓之5","何佩勳","3000000","1100830"
"15","90407276","億鑫精密股份有限公司","臺中市太平區太平里太平十三街38號","許仁華","15000000","1100830"
"16","90407281","磐和股份有限公司","臺中市北屯區梅川東路四段105號4樓之６","蔡欣志","4763000","1100830"
"17","90407304","承暘水電工程有限公司","臺中市南區樹義里福田路123巷43號","何承晏","2000000","1100830"
"18","90407310","康裕科技工程有限公司","臺中市南屯區大興里永春東路90號1樓","陳智揚","2000000","1100830"
"19","90407331","泓德有限公司","臺中市南區福順里忠明南路789號38樓之2","黃泓盛","100000","1100830"
"20","90407347","志浤企業有限公司","臺中市豐原區朴子里朴子街540號1樓","張仰志","1000000","1100830"
"21","90407352","擇沐國際有限公司","臺中市東區復興路四段186號9樓","賴俞汶","100000","1100830"
"22","90407368","萊布斯坤有限公司","臺中市西屯區潮洋里市政北二路236號30樓之5","郭芷茵","200000","1100830"
"23","90407374","邦辰科技有限公司","臺中市潭子區栗林里祥和路133巷86號8樓","劉興東","500000","1100830"
"24","90407395","白姊有限公司","臺中市梧棲區大村里港埠路一段772號","盧貴玲","1500000","1100830"
"25","90407402","豐禾開發股份有限公司","臺中市北區明德里太原北路88號10樓之1","張兆民","3000000","1100830"
"26","90407418","淞苑股份有限公司","臺中市北區健行里西屯路一段492巷54弄4號","賴佑昇","3000000","1100830"
"27","90407424","星光能源股份有限公司","臺中市西屯區惠來里市政路500號6樓之8","黃梓瑄","1000000","1100830"
"28","90407439","旺昌建設有限公司","臺中市南屯區惠中里大正街6號2樓之1","賴傳旺","80000000","1100830"
"29","90407445","兆映創新實業有限公司","臺中市北屯區松強里山西路三段192號五樓之13","詹宜蓉","1500000","1100831"
"30","90407472","卡妮特國際有限公司","臺中市南屯區文心南三路362號1樓","謝幸桂","100000","1100831"
"31","90407493","百腦國際有限公司","臺中市大里區國光里德芳路一段298號2樓","許葉青","1800000","1100831"
"32","90407515","佳和顧問有限公司","臺中市北屯區文心路三段447號4樓","楊絲甯","100000","1100831"
"33","90407521","萃豐實業股份有限公司","臺中市西區美村路一段78號2樓","彭謙胤","4000000","1100831"
"34","90407542","瑞曜數位有限公司","臺中市太平區立德街9號1樓","朱晉佑","500000","1100831"
"35","90407557","圖框室內裝修設計工程有限公司","臺中市南區文心南路901巷33號4樓之2","陳慶文","500000","1100831"
"36","90407584","凌恩生技有限公司","臺中市北屯區文昌東八街15之6號","林瑛姿","30000","1100831"
"37","90407590","晉大機械科技有限公司","臺中市豐原區朴子里朴子街260巷99之12號","陳雅婷","1000000","1100831"
"38","90407613","佳府室內裝修有限公司","臺中市沙鹿區西勢里中航路二段312號1樓","呂東原","200000","1100831"
"39","90407629","鴻庭婚禮企劃有限公司","臺中市南區和平里忠明南路758號14樓","朱庭萱","100000","1100831"
"40","90407640","昕竑設計有限公司","臺中市北屯區水景里景和街330號1樓","劉子崟","500000","1100831"
"41","90407661","錢線企業有限公司","臺中市西區忠誠里臺灣大道二段573號12樓","蔡沛潔","500000","1100831"
"42","90432970","宏梭有限公司","苗栗縣造橋鄉大西村14鄰大西二街123巷25號1樓","黃詩庭","2000000","1100826"
"43","90432985","秉寅工程有限公司","彰化縣員林市大饒里員集路二段244巷60弄101號1樓","楊世楓","300000","1100826"
"44","90432991","普聖鎮陽科技股份有限公司","彰化縣花壇鄉長沙村彰員路二段880號","謝鎮陽","200000","1100826"
"45","90433008","炫達工程有限公司","新竹市香山區內湖里中華路6段205巷80弄7號5樓","張嘉濱","1000000","1100826"
"46","90433014","高權開發建設有限公司","彰化縣福興鄉福興村青雲路141號","吳恬瑜","5000000","1100826"
"47","90433020","耿赫科技農業有限公司","嘉義縣太保市後潭里後潭374之13號1樓","張耿赫","500000","1100826"
"48","90433035","達揚電器有限公司","新竹縣竹北市竹仁里仁義路27號","盧清琳","1000000","1100826"
"49","90433041","凡德爾科技整合有限公司","宜蘭縣五結鄉鎮安村7鄰舊街二路101巷50號","陳珮菁","400000","1100826"
"50","90433056","智和興科技有限公司","雲林縣崙背鄉東明村民權路庄頭巷2號1樓","李孟澤","1000000","1100826"
"51","90433062","晶凌科技有限公司","苗栗縣苗栗市水源里中正路1389號1樓","李俊傑","360000","1100826"
"52","90433078","文清有限公司","嘉義市東區共和路233號一樓","蔡尚清","5000000","1100826"
"53","90433083","捷立消防安全設備有限公司","苗栗縣造橋鄉豐湖村10號","羅文浩","500000","1100826"
"54","90433099","成達資產管理有限公司","新竹縣竹北市中和街201巷6號","周皓彬","3000000","1100826"
"55","90433112","優喜視覺整合行銷有限公司","臺東縣鹿野鄉鹿野村中華路二段58號1樓","邱子殷","100000","1100826"
"56","90433128","摯真有限公司","屏東縣內埔鄉豐田村17鄰華光巷46號","傅鈺華","50000","1100826"
"57","90433133","永沛新能源有限公司","雲林縣斗六市文生路505巷16弄20號1樓","張芳婷","2000000","1100826"
"58","90433149","沁琳國際有限公司","基隆市暖暖區源遠路272-3號2樓","簡沁琳","500000","1100826"
"59","90433154","高權科技企業有限公司","彰化縣福興鄉福興村青雲路141號","吳恬瑜","5000000","1100826"
"60","90433160","萬聯社科技服務有限公司","新竹市東區親仁里東大路一段133號9樓","郭柏吟","300000","1100826"
"61","90433176","昌澈建設股份有限公司","新竹市東區林森路32號2樓","葉雪霞","15000000","1100826"
"62","90433181","海富數位科技有限公司","嘉義市西區新厝里松江三街118號4樓之5","簡嘉宏","2000000","1100826"
"63","90433197","寶訊有限公司","宜蘭縣五結鄉季新村新店路114之6號","王治明","3000000","1100826"
"64","90433204","高權營造有限公司","彰化縣福興鄉福興村青雲路143號","吳恬瑛","5000000","1100826"
"65","90433210","以賽亞投資有限公司","新竹縣竹北市高鐵七路65-8號","陳美綉","500000","1100826"
"66","90433226","正茂嘉水電有限公司","彰化縣鹿港鎮溝墘里鹿和路三段498巷13號一樓","黃子芸","500000","1100826"
"67","90433231","以琳健康生技有限公司","基隆市安樂區嘉仁里安樂路一段242-4號","林蘭欽","110000","1100826"
