"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24813370","永崴投資控股股份有限公司","新北市土城區中央路4段49號","郭台強","2462421460","1071001"
"2","28114433","希居芙生醫股份有限公司","新竹市東區力行一路1號1樓A2-A12-4","馬鈺欣","200000","1071011"
"3","28114449","元創電子股份有限公司","新竹市力行一路1號3樓A1-1","李政鋒","3000000","1071011"
"4","28114454","晶成半導體股份有限公司","新竹市東區力行五路5號1樓","李秉傑","500000000","1071011"
"5","28114476","矽爵有限公司","新竹市東區力行一路1號1樓之1B5-7","周詮勝","1000000","1071019"
"6","29187497","即時銷售科技有限公司","高雄市前鎮區復興四路12號7樓之3","林柏宇","1000000","1071008"
"7","42407564","台灣速力綠能股份有限公司","彰化縣鹿港鎮景興街6號1樓","陳必揚(Tan Bi Yang Gavin)","500000","1071018"
"8","42923575","兆益建設股份有限公司","臺南市佳里區建南里中山路73號1樓","郭惠華","8800000","1071001"
"9","42923580","科尼地板有限公司","臺南市東區和平里東門路三段332號1樓","黃瓊嬅","1000000","1070928"
"10","42923596","皮克丘科技工程有限公司","臺南市永康區東橋七路155號3樓","李賢琦","2000000","1071001"
"11","42923603","景亮精密有限公司","臺南市仁德區土庫里土庫路190號1樓","陳麗朱","5000000","1071001"
"12","42923619","鼎潤貿易有限公司","臺南市新營區民生路163巷116號1樓","蔡坤航","500000","1071001"
"13","42923625","大成不動產有限公司","臺南市新營區南紙里太子路200巷109之1號1樓","陳順月","500000","1071001"
"14","42923630","一級玩家電玩有限公司","臺南市東區青年路275號1樓","張展韶","500000","1071002"
"15","42923646","世昕營造有限公司","臺南市歸仁區看西里成功六街62號1樓","楊辰翊","3600000","1071002"
"16","42923651","進發重機車有限公司","臺南市安南區州南里安和路四段420號1樓","黃家瀅","500000","1071001"
"17","42923667","家家購區塊鏈有限公司","臺南市安南區海東里海佃路二段365號1樓","匡泰芬","180000","1071002"
"18","42923673","才德投資有限公司","臺南市歸仁區南興里民生六街11號1樓","吳鋐源","11000000","1071002"
"19","42923688","立東實業有限公司","臺南市永康區塩行路239-6號1樓","杜天霖","1000000","1071001"
"20","42923694","同盛汽車有限公司","臺南市鹽水區橋南里仁愛路112之2號1樓","張瑋真","2000000","1071002"
"21","42923701","佳沂生醫有限公司","臺南市永康區六合里中華路425號4樓之4","黃怡華","5000000","1071002"
"22","42923717","九盈投資股份有限公司","臺南市安平區永華六街22巷2號1樓","郭貞吟","40000000","1071002"
"23","42923723","展丞投資有限公司","臺南市北區成德里育德路500巷1號1樓","趙啓成","25000000","1071001"
