"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24998118","富億貿易有限公司","桃園市大園區竹圍里航翔路107號2樓W2042B室","蕭義慶","1000000","1081003"
"2","24998124","優遞愛國際貨運有限公司","桃園市大園區竹圍里航翔路107號2樓W2026室","薛蘭蘭","7500000","1081007"
"3","28114644","丹幣數位科技有限公司","新竹市東區工業東二路2-3號3樓","張光晨","30001","1081009"
"4","28114686","芯愛科技股份有限公司","新竹市東區工業東二路2-3號3樓","陳復生","20000000","1081014"
"5","50965648","家州建設有限公司","桃園市平鎮區南東路215巷2號","林賢宗","5000000","1080916"
"6","50966371","宜馬股份有限公司","桃園市中壢區東興里中北路二段88號","李佳勳","1600000","1080927"
"7","50966457","圓圓乙創意留名有限公司","桃園市桃園區經國路88之7號27樓","丁士鴻","1000000","1081001"
"8","50966484","先鋒二三七有限公司","桃園市大溪區仁和三街22巷15號","王金章","1000000","1080927"
"9","50966506","貺生投資股份有限公司","桃園市桃園區中山里宏昌十二街525之1號","簡建興","100000","1081001"
"10","50966512","通盛廣告有限公司","桃園市龜山區文化里文化三路399號10樓之9","萬仁潭","300000","1080927"
"11","50966560","維克設計有限公司","桃園市桃園區會稽里大興里255之6號4樓","詹廸然","100000","1080927"
"12","50966576","佳瑪環能科技股份有限公司","桃園市蘆竹區大興路361號3樓","郁今好食國際有限公司","5000000","1080927"
"13","50966581","舞嫚莉生技股份有限公司","桃園市中壢區自強六路89之1號","莊運青","13000000","1080927"
"14","50966597","渴思企業股份有限公司","桃園市桃園區成功里吉林路12號9樓","宋柏諺","500000","1081001"
"15","50966604","國灝建設有限公司","桃園市中壢區新街里環北路398號13樓之2","王國珍","20000000","1081001"
"16","50966610","菩提生物科技有限公司","桃園市大園區南港里大觀路1156巷6弄18號5樓之3","許珮慈","200000","1081001"
"17","50966626","田園股份有限公司","桃園市中壢區永光里環西路二段289號","楊榮輝","3000000","1081005"
"18","50966631","優佳國際興業有限公司","桃園市桃園區光興里忠二路21號","游輝煌","1000000","1081001"
"19","50966647","三鶯投資企業有限公司","桃園市中壢區陸光五街7號(1樓)","林修三","20000000","1081001"
"20","50966652","木春記有限公司","桃園市楊梅區高山里梅高路二段55號","魏麗雲","500000","1081001"
