"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","27681129","皮塔生物科技股份有限公司","屏東縣長治鄉德和村園西二路36號3樓","鄭弘裕","8500000","1071107"
"2","28114503","筑波醫電股份有限公司","新竹縣竹北市東海里生醫二路66號","許深福","200000000","1071128"
"3","42925905","富璽開發建設股份有限公司","臺南市北區中華北路二段239號1樓","劉富榮","3600000","1071024"
"4","42925927","廣賦建設有限公司","臺南市佳里區安西里新生路376號","楊榮濱","1000000","1071101"
"5","42925996","日禾能源有限公司","臺南市永康區埔園里八德街88巷22號1樓","方世榮","2000000","1071101"
"6","42926025","日日鮮企業有限公司","臺南市安平區文平里永華二街180號","蔡鴻瑜","3000000","1071031"
"7","42926030","喬瑞國際貿易有限公司","臺南市仁德區土庫里土庫一街711巷698弄958號","茅書翰","5000000","1071106"
"8","42926046","珺宏企業有限公司","臺南市安南區州北里安和路5段213號1樓","陳俊宏","2000000","1071031"
"9","42926051","長益水電工程有限公司","臺南市安南區海東里海東三街33號1樓","何南震","2000000","1071031"
"10","42926067","歐樂福環球有限公司","臺南市中西區中華西路二段851巷117弄28號","楊綦瑞","1000000","1071101"
"11","42926073","柏均科技有限公司","臺南市仁德區仁義里義林路233巷12號1樓","林士欽","500000","1071101"
"12","42926088","恆昌地產管理顧問有限公司","臺南市永康區中華里中華路12號五樓之三","許哲瑞","1000000","1071101"
"13","42926094","成旺有限公司","臺南市安南區政安路56號","林世文","1000000","1071101"
"14","42926101","三江機械有限公司","臺南市東區大智里長東街１３３巷４８號一樓","陳柏全","500000","1071101"
"15","42926117","熊崗實業有限公司","臺南市安南區同安路２２５巷２０２號２樓","許哲綸","4000000","1071101"
"16","42926123","生物寶科技有限公司","臺南市柳營區八翁里八老爺93之55號1樓","李浩睿","200000","1071105"
"17","42926138","大玗室內裝修設計有限公司","臺南市中西區臨安路一段226號1樓","陳冠瑋","500000","1071101"
"18","42926159","祥盛金屬有限公司","臺南市南區建南里永成路二段1060巷90號","賴孟辰","1000000","1071101"
"19","42926165","宜菁生技有限公司","臺南市東區龍山里崇學路261巷18號1樓","黃怡菁","3000000","1071101"
"20","42926171","淵博國際旅行社有限公司","臺南市安南區塭南里安昌街174巷79弄21號1樓","閔高威","6000000","1071101"
