"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24996168","東立光能科技股份有限公司","新北市八里區厦竹圍22號六樓","施皇吉","25110000","1110725"
"2","28115263","光核生創股份有限公司","新竹縣竹北市生醫路二段6-1號1樓B111室","絲亭皓","6000000","1110712"
"3","29188313","利業智能股份有限公司","高雄市前鎮區鎮北里成功二路25號8樓","許冠文","1000000","1110714"
"4","29188329","台灣酵素股份有限公司","高雄市前鎮區復興四路12號8樓之12","蕭慈飛","60000000","1110715"
"5","90267465","上田實業有限公司","彰化縣和美鎮竹圍里彰新路四段141巷346號","阮秋水","100000","1110726"
"6","90267471","螺皇水產股份有限公司","雲林縣水林鄉海埔村海埔路105-1號1樓","詹闓慬","1500000","1110726"
"7","90267486","銥雷企業有限公司","宜蘭縣羅東鎮仁愛里河濱路246巷43弄20號3樓","蕭釤縜","300000","1110726"
"8","90267492","知矣科技股份有限公司","新竹市北區育英里育英路40號八樓之1","黃瑛悌","1000000","1110726"
"9","90267508","聯鑫事業有限公司","新竹市忠孝路279號","張佑安","9000000","1110726"
"10","90267514","合益程開發有限公司","新竹市北區經國路二段151號2樓","徐松能","1000000","1110726"
"11","90267520","泓元漁業有限公司","屏東縣東港鎮共和里船頭路1之48號","林進西","2000000","1110726"
"12","90267535","金泰興開發建設有限公司","金門縣金沙鎮博愛街24號","王國金","1500000","1110726"
"13","90267541","霖泓農業科技有限公司","南投縣水里鄉南光村八德街157號1樓","吳建忠","500000","1110726"
"14","90267556","益加國際有限公司","嘉義縣中埔鄉和美村5鄰司公廍40-26號1樓","龔耿弘","100000","1110726"
"15","90267562","龍創整合行銷有限公司","基隆市中山區中山一路121號11樓","鍾竹昌","500000","1110726"
"16","90267578","星流通有限公司","彰化縣彰化市向陽里向陽街32巷2弄7號一樓","施育瑾","200000","1110726"
"17","90267583","滮模興業有限公司","屏東縣屏東市公園里林森路106號1樓","曾冠祥","400000","1110726"
"18","90267599","協亞科技股份有限公司","彰化縣和美鎮大霞里南軒路58巷4號","謝秉洺","4040000","1110726"
"19","90267606","興盛不動產有限公司","雲林縣虎尾鎮頂溪里過溪路17之3號","蘇祐生","300000","1110726"
"20","90267612","安鑫永續事業股份有限公司","雲林縣斗六市八德里豐興路265號","吳俊彥","1000000","1110726"
"21","90267628","緹也室內設計有限公司","苗栗縣頭份市文化里育英街19巷23弄2號","李貞慧","200000","1110726"
"22","90267633","翰闕土地開發有限公司","雲林縣麥寮鄉麥豐村4鄰自由路70巷16號","王孝鳳","25000000","1110726"
"23","90267649","晶醫生測股份有限公司","新竹縣竹北市復興三路二段168號9樓之5","游瑞元","100000","1110726"
"24","90267654","品瑞環球有限公司","宜蘭縣員山鄉慈惠路39巷3號1樓","陳淑英","1000000","1110726"
"25","90267660","永庠科技工程有限公司","苗栗縣頭份市建國里大同路208號3樓","黃勝德","2000000","1110726"
"26","90267676","挺立營造有限公司","南投縣名間鄉中正村小崎巷23-28號三樓","陳冠宇","3600000","1110726"
"27","90267681","僑亞氣體有限公司","苗栗縣苑裡鎮新復里17號","涂育甄","1000000","1110727"
"28","90267697","環球匯理投資有限公司","新竹市東區光復路二段289號15樓之","鄭淑蕙","3000000","1110727"
"29","90267704","沐淯室內裝修設計有限公司","苗栗縣頭份市斗煥里8鄰大營路95號1樓","王柏淯","300000","1110727"
