"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24996060","亞樂購物聯網發展科技股份有限公司","新北市八里區訊塘里七鄰廈竹圍25號(7樓之1)","江治緯","10000000","1050913"
"2","24998047","遠翔國際物流股份有限公司","桃園市大園區航翔路101號3樓","葉胡燕玲","20000000","1050923"
"3","28114193","華彩創意科技股份有限公司","新竹市力行一路1號3樓A8","李森田","35100000","1050905"
"4","42807077","大發燒臘有限公司","高雄市苓雅區復興二路45號1樓、45之1號1樓","利綺華","600000","1050804"
"5","51000340","香港商便利存有限公司","臺北市大同區南京西路163號2樓之2","張迅豪","3000000","1050831"
"6","51004633","香港商德萊維諮詢有限公司","臺北市內湖區行善路111巷1號8樓之3","貝爾特","500000","1050831"
"7","51004676","沛昇建設開發有限公司","金門縣金湖鎮新湖里市港二路211號","沈秀蓉","2000000","1050831"
"8","51007765","香港商阿口有限公司","臺中市南屯區豐偉路87號地下1層之1，2，3，4","都亞歷","2600000","1050831"
"9","51007907","英屬開曼群島商意騰科技股份有限公司","新竹縣竹北市竹北里12鄰台元二街1號4樓之1","顏志展","29000000","1050902"
"10","51007940","塞席爾商豐順股份有限公司","高雄市左營區正心街37號15樓之1","謝雅慧","0","1050830"
"11","51007977","香港商智豐國際管理顧問有限公司","臺北市中山區復興北路48號3樓","林龍文","1000000","1050831"
"12","51008027","金閣有限公司","金門縣金寧鄉湖埔村埔邊71號1樓","駱子逸","1000000","1050830"
"13","51009270","英屬維京群島商愛發數位行銷有限公司","臺中市西屯區安和路168號3樓之5","陳文彬","0","1050901"
"14","51009291","馬來西亞商馬印航空股份有限公司","臺北市中山區長春路176號10樓","翁啟倫","500000","1050901"
"15","51009721","薩摩亞商顛覆科技股份有限公司","臺中市西屯區安和路121之20號","洪豪駿","5000000","1050901"
"16","51010157","英屬維京群島商布拉格國際有限公司","臺中市太平區立功路95號8樓","詹璧如","1000000","1050902"
"17","51010179","加拿大商艾芙智慧纖維科技有限公司","新北市汐止區新台五路1段97號15樓之6","吉安卡洛比","250000","1050902"
"18","51010234","日商仁大餐飲顧問有限公司","臺北市松山區八德路4段758號","雄勝頌","500000","1050902"
"19","51010375","加拿大商迦南加拿大移民投資有限公司","花蓮縣花蓮市國盛二街28號","陳長治","0","1050906"
"20","51010380","新加坡商維蘭德金屬有限公司","臺北市大安區忠孝東路4段270號17樓","廖伯文","0","1050914"
"21","51010635","薩摩亞商澤瑞股份有限公司","臺北市信義區基隆路1段141號11樓之6","文嘉琳","500000","1050905"
"22","51010678","薩摩亞商亞德林有限公司","臺北市南港區重陽路455號6樓","林徽真","0","1050902"
"23","51010754","美商卡浪有限公司","臺北市中山區松江路122號11樓","巴尚","0","1050905"
"24","51011819","薩摩亞商日豐國際股份有限公司","臺南市仁德區和愛街11號12樓之2","戴榮潭","500000","1050906"
"25","51011846","塞席爾商怡美國際有限公司","臺北市內湖區瑞光路316巷56號10樓","王園甯","29500000","1050906"
"26","51012107","薩摩亞商龍騰股份有限公司","臺北市大安區忠孝東路4段320號2樓","周純如","500000","1050906"
"27","51012459","德商赫博科技有限公司","臺北市信義區光復南路505號5樓之3","SOOD  ANSHIT","0","1050906"
"28","51012789","馬紹爾商義莎諾有限公司","臺北市松山區光復南路6巷51號1樓及53號地下","何雲濤","1000000","1050906"
"29","51013078","香港商向前行有限公司","臺中市北區梅亭街582-1號","康雅玲","0","1050907"
"30","51013387","明邦蔬果有限公司","金門縣金沙鎮忠孝新邨28號","張景福","1000000","1050907"
"31","51013627","樺泰營造有限公司","金門縣金寧鄉安美村湖南36號","蔡正益","3000000","1050907"
"32","51013675","塞席爾商元和國際股份有限公司","臺北市大安區敦化南路2段77號4樓","呂豫文","3000000","1050907"
"33","51013746","英屬維京群島商淳隆國際有限公司","臺中市西區藍興里三民路1段103號7樓之2","林伯叡","5000000","1050907"
"34","51013942","義大利商索菲爾軌道股份有限公司","臺北市中正區中山北路1段2號4樓之3","李恰迪","500000","1050908"
"35","51013979","大陸商百威英博雪津啤酒有限公司","臺北市大安區敦化南路1段205號13樓之7","魏國文","0","1050909"
"36","51014560","讚地國際旅行社有限公司","金門縣金湖鎮新市里自強路11號1樓","許冰娜","10000000","1050908"
