"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","28114975","碳矽電子股份有限公司","新竹市力行一路1號1樓1A2-A12-10","李林淑櫻","1000000","1100618"
"2","28114980","啄木科技股份有限公司","新竹市新安路5號4樓之1(302-303室)","何國樑","3000000","1100623"
"3","69765661","心語智慧股份有限公司","臺南市新市區南科三路17號2樓之1 A120室","賴建江","740000","1100609"
"4","69765705","銳焰優股份有限公司","臺南市新市區南科三路17號2樓之1A119室","劉翊偉","1800000","1100611"
"5","90426576","銓堃工程有限公司","桃園市觀音區草新里五福一街35巷29號","朱蕾妮","808000","1100601"
"6","90426581","先競有限公司","桃園市八德區大和里銀和街２７巷２弄１號18樓之２","吳月鳳","200000","1100601"
"7","90426597","龍骨生技有限公司","桃園市中壢區復華街277巷4弄5號(2樓)","饒瑞珉","200000","1100601"
"8","90426604","長霖企業有限公司","桃園市大園區中山南路一段78巷45弄1號","張佳寶","1000000","1100601"
"9","90426610","磐榮國際有限公司","桃園市桃園區長安里愛八街24號(1樓)","黃緗樺","500000","1100602"
"10","90426626","宥盈興業有限公司","桃園市大溪區員林路一段272號","林后隆","500000","1100602"
"11","90426647","湯臣工程有限公司","桃園市中壢區福全路288巷8號(1樓)","劉里揚","500000","1100602"
"12","90426668","茶匯有限公司","桃園市大溪區福安里頭寮路243號2樓","趙立忠","1000000","1100602"
"13","90426674","墨暘國際有限公司","桃園市中壢區仁和里仁德五街21號","陳志瑋","1000000","1100602"
"14","90426689","瀚威礦業有限公司","桃園市楊梅區瑞坪路276巷8號","劉宥熏","1000000","1100602"
"15","90426695","鼎盛生活股份有限公司","桃園市蘆竹區榮安路6巷98號4樓","賴思婕","1000000","1100602"
"16","90426718","新雪有限公司","桃園市中壢區明德里龍岡路2段73巷50號","江宏原","100000","1100602"
"17","90426724","泊洸開發有限公司","桃園市觀音區草新里九如街263號","陳建光","1000000","1100603"
"18","90426739","敖雲國際有限公司","桃園市中壢區仁義里中山東路一段223巷55弄7之3號(1樓)","黃慧寧","400000","1100603"
"19","90426745","紘騰實業有限公司","桃園市大溪區仁和里員林路一段272號(1樓)","林后隆","2000000","1100603"
"20","90426750","新光多不動產股份有限公司","桃園市中壢區內定里內定二十街162號","曾錦香","5000000","1100603"
"21","90426766","瓏悅有限公司","桃園市蘆竹區福祿五街4號7樓之3","陳威騰","50000","1100603"
"22","90426787","富順車業有限公司","桃園市桃園區朝陽里民生路410號","許財順","1000000","1100603"
"23","90426793","佳佳旺五金有限公司","桃園市新屋區新生里中山路453號(1樓)","余福融","2000000","1100603"
"24","90426800","顧傑國際股份有限公司","桃園市大溪區福仁里普濟路130號","簡偉杰","500000","1100603"
"25","90426816","桀旺開發有限公司","桃園市龍潭區聖德里湧光路623巷2弄14號(1樓)","蔡佳和","1000000","1100603"
"26","90426822","優誠人資管理顧問有限公司","桃園市桃園區中平路98號5樓之2","陳建君","5000000","1100603"
"27","90426837","蓮泉實業有限公司","桃園市龜山區萬壽路二段847號(1樓)","蔡文龍","200000","1100603"
"28","90426843","得岳電商有限公司","桃園市蘆竹區南崁里中正路2之4號2樓","高彬瀚","500000","1100603"
"29","90426858","宇楓有限公司","桃園市蘆竹區上興路369號2樓之2","張迺楓","500000","1100604"
"30","90426864","華美康國際有限公司","桃園市中壢區吉林路68號2樓","黎煥忠","90000000","1100604"
"31","90426870","孚銳股份有限公司","桃園市大園區中正東路三段622巷2弄16之9號","劉宛萍","3000000","1100604"
"32","90426885","鳳翔工程有限公司","桃園市桃園區大興西路二段61號7樓","林梅貴","100000","1100604"
"33","90426891","瑞源金屬有限公司","桃園市八德區大勇里東勇北路131號","王志雄","3000000","1100604"
"34","90426914","山福有限公司","桃園市平鎮區復興里復興街108號4樓之3","陳世光","300000","1100604"
"35","90426920","鑫合發國際有限公司","桃園市桃園區北門里民生路323號(1樓)","劉姵琪","500000","1100604"
