"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","24998193","璟赫國際運通有限公司","桃園市大園區航翔路107號2樓W2053B室","鄭經翰","5000000","1101112"
"2","29188123","鐿鑫貿易股份有限公司","臺中市大里區東湖里科技路168號8樓之1","謝夙彥","6000000","1101111"
"3","29188159","易能創意股份有限公司","臺中市大里區東湖里科技路3號5樓之7","林士堤","1000000","1101124"
"4","90255117","藝萬丸鈺有限公司","臺北市信義區基隆路2段81之1號12樓","姚湘㚬","100000","1101129"
"5","90255123","晟儀資產有限公司","臺北市信義區忠孝東路5段1之8號12樓","陳義文","2000000","1101126"
"6","90255138","林果國際有限公司","臺北市中山區松江路54號9樓之2","張金香","200000","1101126"
"7","90255165","尚禾亞國際管理顧問有限公司","臺北市中山區松江路3號4樓之5","陳玟均","1000000","1101129"
"8","90255171","和謙大七有限公司","臺北市大安區和平東路2段181號2樓","黃芸妮","300000","1101126"
"9","90255186","品漾國際事業有限公司","臺北市中山區松江路274號6樓","張耀文","1000000","1101126"
"10","90255192","榮創資訊科技有限公司","臺北市松山區民生東路3段113巷7弄10號","陳光榮","1000000","1101126"
"11","90255215","逸芸傳訊文創有限公司","臺北市信義區松德路65號9樓之3","谷宛儒","1000000","1101126"
"12","90255221","納許工研制所有限公司","臺北市信義區基隆路1段163號14樓之1","林志遠","500000","1101126"
"13","90255236","藝銘文創有限公司","臺北市信義區忠孝東路5段1之10號11樓","王侯","300000","1101126"
"14","90255242","有典設計有限公司","臺北市信義區虎林街202巷44號1樓","柯典佑","2000000","1101129"
"15","90255257","台灣樂藝數位股份有限公司","臺北市信義區基隆路2段51號14樓","林智之","1275000","1101126"
"16","90255263","卡西亞資訊有限公司","臺北市信義區忠孝東路5段764號3樓","李姿萱","200000","1101129"
"17","90255284","阿努比亞股份有限公司","臺北市大安區東豐街52號1樓","羅俊及","2000000","1101129"
"18","90255307","本康有限公司","臺北市信義區東興路49號10樓","沈汝康","500000","1101129"
"19","90255329","浩瀚貿易有限公司","臺北市士林區葫東街９號","謝志明","1000000","1101129"
"20","90255334","威爾絲國際有限公司","臺北市中山區雙城街19巷7號1樓","許約瑟","200000","1101129"
"21","90255340","創榮有限公司","臺北市大安區敦化南路2段2號6樓之1","黃昱達","100000","1101129"
"22","90255355","給海鮮活有限公司","臺北市中正區金門街25之2號1樓","黃翔煒","3000000","1101129"
"23","90255361","紐維夫有限公司","臺北市大同區承德路1段46號3樓","沈國曄","1000000","1101129"
"24","90255377","鑫龢有限公司","新竹市東區東勢里東光路192號9樓之2","段超萍","1500000","1101124"
"25","90255382","雅良投資有限公司","彰化縣大城鄉東城村城南二街69號一樓","吳玲雅","4000000","1101124"
"26","90255398","財農有限公司","屏東縣屏東市北興里公裕街328巷39號2樓","蔡紫寧","100000","1101124"
"27","90255411","崴嶸建設有限公司","彰化縣永靖鄉永西村西門路54號","詹榮能","3000000","1101124"
"28","90255427","金盛工程有限公司","屏東縣鹽埔鄉新圍村新高路43-15號","陳梅珍","200000","1101124"
"29","90255432","鴻鹿野爺有限公司","宜蘭縣三星鄉上將路五段527號","朱隆振","6000000","1101124"
"30","90255448","俊丞科技有限公司","基隆市七堵區堵北里福一街120-4號五樓","簡立丞","500000","1101124"
"31","90255453","得光綠能有限公司","嘉義縣大林鎮西林里明華路48-3號","黃于桓","1000000","1101124"
"32","90255469","星彦科技有限公司","新竹市東區大學路60號地下2樓","吳昆彦","1000000","1101124"
"33","90255475","峰和材料科技有限公司","宜蘭縣宜蘭市新生里大福路二段210號1樓","林欣奇","6000000","1101124"
"34","90255480","傑笙有限公司","基隆市安樂區內寮里武陵街155號1樓","王惠英","200000","1101124"
"35","90255496","金富宇有限公司","基隆市安樂區基金一路208巷109號1樓","黃威","500000","1101124"
"36","90255502","富睿興業股份有限公司","基隆市中正區義重里信六路34巷1號2樓","林宗仁","1000000","1101124"
"37","90255518","艾曼國際有限公司","彰化縣彰化市華北里10鄰南校街72巷8號13樓","劉家妏","500000","1101125"
"38","90255524","樂源貿易股份有限公司","彰化縣田中鎮沙崙里新工四路80號","陳俊然","1000000","1101125"
"39","90255539","龍盛建設有限公司","彰化縣彰化市阿夷里金馬路一段599號3樓","陳姿挺","2000000","1101125"
"40","90255545","允允股份有限公司","南投縣南投市福興里永興路19號2樓","趙世欽","50000000","1101125"
"41","90255550","億品實業有限公司","雲林縣虎尾鎮墾地里1鄰科園路381-22號1樓","鄭伊婷","1000000","1101125"
"42","90255566","赫康有限公司","彰化縣溪湖鎮湖西里大道街48號1樓","施欣杰","2000000","1101125"
"43","90255572","榮城社會企業股份有限公司","彰化縣埔心鄉太平村中山路168號","賴榮郎","5000000","1101125"
"44","90255587","逸璟建設有限公司","彰化縣田中鎮太平路194號","陳偉傑","6000000","1101125"
"45","90255593","綵鴻有限公司","宜蘭縣頭城鎮新建里頭濱路三段281號","王郁汝","600000","1101125"
"46","90255600","泰永營造有限公司","基隆市信義區崇法街55巷2之1號","吳定樺","3600000","1101125"
"47","90255616","磬昇工程有限公司","彰化縣溪州鄉東州村永安路161號1樓","陳正修","200000","1101125"
"48","90255622","永安永續建築有限公司","苗栗縣竹南鎮中華里16鄰博愛街313巷11號3樓","張永安","200000","1101125"
"49","90255637","方圓工程顧問有限公司","新竹縣竹北市十興里光明六路東一段255號3樓","陳思璇","500000","1101125"
"50","90255643","芙安投資有限公司","屏東縣南州鄉壽元村壽元路118號","林政文","1500000","1101125"
"51","90255658","亞別建設股份有限公司","宜蘭縣羅東鎮公正里中正北路77號4樓","陳建富","10000000","1101125"
"52","90255664","鑫天晴綠能有限公司","南投縣南投市漳興里祖祠路106巷9號","陳世杰","3000000","1101125"
"53","90255670","糞金龜有限公司","宜蘭縣羅東鎮信義里林場路51號1樓","李宗倫","200000","1101125"
"54","90255685","喬楓餐飲有限公司","雲林縣斗六市公誠里漢口路221號","施宗易","2000000","1101125"
"55","90255691","八丹投資有限公司","新竹縣竹北市北興里莊敬三路171號十樓","徐逢懋","100000","1101125"
"56","90255708","雙成貿易有限公司","彰化縣彰化市五權里彰美路一段373號1樓","江明憲","1000000","1101125"
"57","90255720","鉅揚投資有限公司","彰化縣永靖鄉崙子村九分路454巷49號1樓","陳聖潔","1000000","1101125"
"58","90255735","尊成建設有限公司","彰化縣員林市中正里育英路22巷19號2樓之2","蘇泳丞","2000000","1101125"
"59","90255741","禾恩科技有限公司","苗栗縣通霄鎮梅南里新生路232號1樓","劉述賢","200000","1101125"
"60","90255756","喆朵有限公司","新竹縣竹東鎮龍鳳路30之5號7樓","曾書彥","700000","1101125"
"61","90255762","慶嘎有限公司","新竹市北區水田里經國路二段56號6樓之1","邱文慶","1000000","1101125"
"62","90255778","安心農電科技有限公司","雲林縣斗南鎮大同里莊敬街10號","李明鴻","2000000","1101125"
"63","90255783","盛駿工程有限公司","新竹市東區南門里勝利路126號2樓","劉晏彰","200000","1101125"
"64","90255799","暖光照明科技有限公司","新竹縣竹北市聯興三街36巷31號","楊志偉","500000","1101125"
"65","90255806","墨堤斯有限公司","新竹縣竹北市隘口里高鐵七路65號14樓之7","楊淳如","1500000","1101126"
"66","90255812","大圓投資有限公司","嘉義市西區翠岱里志昇街79號","楊偉新","10000000","1101126"
"67","90255828","七大洲浪人有限公司","宜蘭縣宜蘭市新生里環市東路三段138巷2弄12號一樓","陳智慧","50000","1101126"
"68","90255833","晉戊企業有限公司","彰化縣彰化市阿夷里建國北路172巷1-7號1樓","朱水泉","600000","1101126"
"69","90255849","築藝室內設計有限公司","新竹縣芎林鄉文林村文山路42巷21弄40號1樓","黃茂湖","100000","1101126"
"70","90255854","和撰科技工程有限公司","宜蘭縣三星鄉大隱十三路63巷12號","陳宛君","500000","1101126"
"71","90255860","鎏雲投資有限公司","新竹縣竹北市鹿場里成功十二街36號4樓","曾祥雲","15000000","1101126"
