"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","29183226","旭孝電力股份有限公司","臺中市大雅區科雅西路29號1樓106室","黃正泓","30000000","1061213"
"2","51608205","連展投資控股股份有限公司","新北市新店區寶興路45巷9弄2號3樓","林肇聰","2072907210","1061228"
"3","51619076","誠鼎創業投資股份有限公司","臺北市大安區新生南路1段99號8樓","邱德成","1350000000","1061226"
"4","51620003","啟航參創業投資股份有限公司","臺北市大安區敦化南路1段200號7樓之1","吳樹民","905797100","1061227"
"5","55738524","紘昱企業股份有限公司","臺北市北投區中央北路3段70號","周俊宏","1000000","1061201"
"6","55740303","波士頓生技股份有限公司","臺北市內湖區新湖三路132號5樓","沈美坊","10000000","1061201"
"7","55741149","中關村富足數位藝術股份有限公司","臺北市信義區松山路130號10樓","黃義盛","200000","1061201"
"8","55741963","英凡國際教育有限公司","臺北市萬華區中華路1段68號7樓之4","郭雅芬","100000","1061201"
"9","55742098","承呈科技股份有限公司","臺北市中山區松江路54號9樓之2","李宇軒","510000","1061130"
"10","55742111","艾斯德有限公司","臺北市中山區林森北路112號6樓","王駿家","100000","1061130"
"11","55742267","原味千尋國際食品有限公司","臺北市中正區林森南路131號2樓之2","許淑華","2000000","1061130"
"12","55742288","大師兄餐飲國際有限公司","臺北市大安區延吉街137巷6之1號1樓","李柏俊","5000000","1061130"
"13","55742323","泰豐光資訊股份有限公司","臺北市中正區愛國東路22號4樓","高宏銘","500000","1061130"
"14","55742415","霈霈雲金融科技股份有限公司","臺北市士林區承德路4段294號8樓","陳慶瑞","12850000","1061201"
"15","55742436","滿足國際有限公司","臺北市松山區南京東路5段395號1樓","李宗奎","800000","1061130"
"16","55742528","輝旺科技有限公司","臺北市松山區南京東路5段251巷24弄22號2樓之1","嚴彬彬","500000","1061130"
"17","55742610","艾爾蘭有限公司","臺北市萬華區成都路2號","鄧凱薰","5000000","1061130"
"18","55742745","大盛資本股份有限公司","臺北市中山區明水路672巷27號3樓","張昭焚","10000000","1061130"
"19","55742772","延壽廚房有限公司","臺北市松山區延壽街143之1號","牟鐘恩","500000","1061130"
"20","55742816","造故事娛樂製作股份有限公司","臺北市中山區民生東路2段113號3樓","林哲嶔","5000000","1061130"
"21","55742822","秉鋐行銷有限公司","臺北市內湖區民權東路6段90巷31弄4號2樓","紀棨薰","100000","1061130"
"22","55742978","奕勳國際事業有限公司","臺北市中山區新生北路3段30號","陳冠勳","200000","1061201"
"23","55743028","禪活麗地有限公司","臺北市內湖區南京東路6段350號11樓之1","廖惠禪","500000","1061130"
