"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","28115067","德飛生技股份有限公司","新竹縣竹北市生醫路二段2號1樓A104室","黃承好","8000000","1101004"
"2","29188072","夢想方舟股份有限公司","高雄市前鎮區復興四路18號","林家齊","1100000","1101001"
"3","82969800","榕光科技股份有限公司","臺南市新市區南科三路17號2樓之1 A123室","余鶴君","1000000","1101001"
"4","90405208","發發發有限公司","屏東縣恆春鎮城南里中正路92號1樓","華文琳","2000000","1101027"
"5","90405214","貝均能源有限公司","新竹縣竹北市復興三路二段168號九樓之5","謝靜怡","1000000","1101027"
"6","90405220","捷報精密有限公司","基隆市中山區安民里安一路34巷1號","黃韋傑","2000000","1101027"
"7","90405235","樂居室內設計有限公司","彰化縣北斗鎮西德里文賢街126號","陳冠宇","300000","1101027"
"8","90405241","鉅林不銹鋼有限公司","彰化縣埤頭鄉合興村彰水路二段809號1樓","許勝雄","150000","1101027"
"9","90405256","驊瑆有限公司","彰化縣員林市崙雅里崙雅巷43號","許瑋哲","150000","1101027"
"10","90405262","嘉宏自動控制有限公司","彰化縣彰化市南美里崙美路498巷臨32-1號","施金鐘","210000","1101027"
"11","90405278","思坊餐飲有限公司","新竹市東區關東里關新二街49號","劉偉華","500000","1101027"
"12","90405283","凱棋建設有限公司","臺東縣臺東市中心里漢中街185巷48號1樓","翁菁穗","12000000","1101027"
"13","90405299","全盛物業管理顧問有限公司","雲林縣西螺鎮中興里西興南路27之2號5樓","曾建家","200000","1101027"
"14","90405306","澄藝生活股份有限公司","嘉義市東區啟明路146號2樓","林綉絨","6400000","1101027"
"15","90405312","鈺璟建設股份有限公司","彰化縣溪湖鎮東溪里成功路114號","徐通吉","10000000","1101028"
"16","90405328","大佶建設股份有限公司","宜蘭縣羅東鎮公正里中正北路77號4樓","陳建富","10000000","1101027"
"17","90405333","榮光救護車有限公司","屏東縣竹田鄉履豐村豐興路2-1號","林玟伶","1820000","1101027"
"18","90405349","致均有限公司","新竹縣竹北市六家五路二段216號二十四樓之1","郭致均","101000","1101027"
"19","90405354","丸張食品有限公司","花蓮縣新城鄉嘉新村嘉南路12號1樓","張士豐","2000000","1101027"
"20","90405360","愛上雲端數位股份有限公司","苗栗縣頭份市後庄里祥安街36巷1號1樓","趙本善","1500000","1101027"
"21","90405376","森鮮國際團購有限公司","苗栗縣苑裡鎮苑東里13鄰公園巷20-1號1樓","劉栓嘉","200000","1101027"
"22","90405381","順網科技有限公司","苗栗縣苑裡鎮客庄里客庄104號","張唯","500000","1101027"
"23","90405397","偲創有限公司","南投縣草屯鎮中山里中山街23號2樓","張翠容","500000","1101028"
"24","90405410","鑫展國際工業有限公司","彰化縣員林市三愛里大安街12巷8號一樓","賈上模","300000","1101028"
"25","90405426","宜家不動產有限公司","金門縣金城鎮東門里民族路16號","高蕊","1000000","1101028"
"26","90405431","松德景觀設計有限公司","嘉義縣太保市太保里太保81-3號1樓","雷書維","200000","1101028"
"27","90405452","鑫鴻通訊有限公司","新竹市東區頂竹里東南街42號一樓","邱鶴鵬","200000","1101028"
"28","90405468","秋禾國際有限公司","苗栗縣頭份市中興里自立街31巷53號3樓","邱淑娟","500000","1101028"
"29","90405489","上鼎能源科技股份有限公司","苗栗縣頭份市上埔里中正北路9號","吳世龍","100000","1101028"
"30","90405495","美得生股份有限公司","嘉義縣大林鎮湖北里大湖52號1樓","歐嘉眞","9000000","1101028"
"31","90405517","萬順發有限公司","新竹市北區光華里光華街53巷6號五樓","周文仲","300000","1101028"
"32","90405523","金源聖興業有限公司","彰化縣北斗鎮中寮里斗苑路二段770巷70號","王昭文","100000","1101028"
"33","90405538","佳禾國際地產股份有限公司","新竹縣竹北市隘口里興隆路5段371號1樓","林佳生","1000000","1101028"
"34","90405559","小蒲人有限公司","彰化縣花壇鄉文德村溪南街17號","蔣敏全","500000","1101028"
"35","90405565","君逸能源科技有限公司","新竹市香山區頂福里中山路670巷12弄15號","郭靜珍","1000000","1101028"
"36","90405571","杰揚半導體有限公司","新竹縣竹北市光明六路東一段255號3樓","蔡百彥","30000000","1101028"
"37","90405586","玖九創新力國際有限公司","雲林縣斗六市八德里文化路525號1樓","沈福財","10000000","1101028"
"38","90405592","律鴻有限公司","新竹市東區東園里光復路二段962號9樓之7","劉楫平","500000","1101028"
"39","90405609","澄蔚創新有限公司","宜蘭縣羅東鎮仁德里公園路39巷8號4樓","林政宏","500000","1101028"
"40","90405621","泰錋科技有限公司","新竹縣橫山鄉橫山村新庄街180巷3號1樓","陳騰弘","508000","1101028"
