"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","23416579","荷蘭商聯邦快遞國際股份有限公司","臺北市中山區中山北路2段61號9樓","朱興榮","50000000","1070402"
"2","24998089","台灣韻達貨運","桃園市大園區航翔路107號2樓W2026室","薛蘭蘭","1200000","1070425"
"3","29187285","旭隆數位媒體行銷有限公司","高雄市前鎮區復興四路12號7樓之10","蔣佳哲","3000000","1070413"
"4","29187308","日月光投資控股股份有限公司","高雄市楠梓區楠梓加工出口區經三路26號","張虔生","43183918820","1070430"
"5","42814041","哲瑞有限公司","高雄市大樹區竹寮路682號1樓","謝雨哲","30000","1070329"
"6","42814197","原力金融科技股份有限公司","高雄市鹽埕區大勇路11號3樓","吳瑞元","1000000","1070330"
"7","42814247","靖瑞裝潢設計有限公司","高雄市大社區新興路10號1樓","楊順利","1000000","1070330"
"8","42814289","斑鱻魚場有限公司","高雄市鼓山區明華路311號1樓","楊文雄","1650000","1070330"
"9","42814324","尚綠軒有限公司","高雄市大社區大新路125巷23號1樓","薛顯明","200000","1070330"
"10","42814345","鼎揚生技有限公司","高雄市鳥松區鳥松里松埔北巷2之96號4樓之4","蘇俊誠","200000","1070330"
"11","42814371","名陽室內裝修設計有限公司","高雄市鳳山區八德路149號15樓","李東隆","50000","1070331"
"12","42814507","汎合鑫國際有限公司","高雄市三民區天民路26號1樓","曾國書","500000","1070331"
"13","42814513","興連城建設有限公司","高雄市鼓山區中華一路828號11樓","周惠賓","20000000","1070331"
"14","42814529","華翰有限公司","高雄市三民區陽明路31巷3號1樓","葉世根","800000","1070402"
"15","42814534","九宸有限公司","高雄市左營區大中二路548號","陳薇丞","100000","1070331"
"16","42814555","凱順機械有限公司","高雄市三民區鼎中路762巷9號1樓","江東樺","5000000","1070331"
"17","42814561","科法管理顧問有限公司","高雄市左營區大中二路238號14樓","林曼琴","1000000","1070331"
"18","42814576","永全螺絲有限公司","高雄市鳳山區鳳仁路81之61號1樓","曾鉦洋","500000","1070402"
"19","42814582","旺興不動產企業有限公司","高雄市新興區七賢一路103號1樓","鄭曜全","2000000","1070331"
"20","42814598","安輝企業有限公司","高雄市左營區新上街209號3樓之2","李明輝","1000000","1070331"
"21","42814605","構思網路科技有限公司","高雄市鳳山區建國路3段61號","張聿瑋","1000000","1070331"
"22","42814611","上鑽生活事業有限公司","高雄市左營區博愛四路226巷5號23樓","王勝佳","1000000","1070331"
"23","42814627","明天見有限公司","高雄市鳳山區南華路70號1樓","吳倩蓮","250000","1070331"
"24","42814648","上琳建設有限公司","高雄市鼓山區明華路315號20樓","張景堯","15000000","1070331"
"25","42814653","富州有限公司","高雄市楠梓區大學西路588號","劉富誌","1000000","1070331"
"26","42814669","坤成工程有限公司","高雄市鼓山區博愛二路343號8樓之12","謝尚穎","300000","1070331"
"27","42814674","好靚廣告商業有限公司","高雄市苓雅區四維三路23號9樓","李梓豪","500000","1070331"
"28","42814680","星和企業有限公司","高雄市三民區綏遠二街244巷40號1樓","賴貞蓉","1000000","1070331"
"29","42814696","一本興企業有限公司","高雄市鳳山區國興街1巷1號","康進鏞","200000","1070331"
"30","42814703","玉豐冰城企業有限公司","高雄市大寮區崇文街7號","唐雅珍","1000000","1070331"
"31","42814719","財金管理顧問有限公司","高雄市鳳山區光復路2段209號3樓","蔡美珠","150000","1070402"
"32","42814725","財金銀有限公司","高雄市三民區明哲路5號12樓","蔡美珠","150000","1070402"
"33","42814730","耀群節能科技有限公司","高雄市鼓山區明華路127號9樓之1","蔡士美","250000","1070402"
"34","42814746","財金鑫有限公司","高雄市鳳山區光復路2段209號3樓","蔡美珠","150000","1070402"
"35","42814751","元樟生物科技股份有限公司","高雄市三民區大昌二路65號11樓","蔡宜儒","50000","1070402"
"36","42814767","財金行銷有限公司","高雄市鳳山區光復路2段209號2樓","蔡美珠","150000","1070402"
"37","42814772","鹿彼皮飾有限公司","高雄市前鎮區和平二路205號地下一樓","翁莉喬","25000","1070402"
"38","42814788","元源土木包工業有限公司","高雄市大寮區鳳林路4段169之2號1樓","林智政","1000000","1070402"
"39","42814794","前朕科技有限公司","高雄市前鎮區一心二路33號5樓","盧蕭育雄","1000000","1070402"
"40","42814801","財金玉有限公司","高雄市三民區明哲路5號12樓","蔡美珠","150000","1070402"
"41","42814817","嵩宏顧問有限公司","高雄市岡山區前峰路71號1樓","翁明清","500000","1070402"
"42","42814823","兆太投資實業有限公司","高雄市新興區復橫一路188號1樓","陳志宏","8000000","1070402"
"43","42814838","鑫潁企業有限公司","高雄市左營區文康路40號4樓之1","楊滎亭","500000","1070402"
"44","42814859","玩美活動公關顧問有限公司","高雄市苓雅區廣東一街113號1樓","陳佳郁","1000000","1070402"
"45","42814865","威亙投資有限公司","高雄市鳥松區明湖路9號16樓之2","張維亙","10000000","1070403"
"46","42814870","七海傳奇休閒娛樂有限公司","高雄市苓雅區自強三路3號35樓之8","林光中","500000","1070402"
"47","42814886","展宸室內裝修工程有限公司","高雄市岡山區公園西路3段12巷62號6樓之1","曾玉芬","200000","1070402"
"48","42814892","承悅心享國際有限公司","高雄市楠梓區後昌路201巷6號1樓","楊昀叡","1000000","1070402"
"49","42814909","群采有限公司","高雄市橋頭區糖南路糖南巷13號1樓","蔡雅雯","10000000","1070402"
"50","42814915","龍一有限公司","高雄市小港區松和路38巷16號1樓","顏榳佑","500000","1070402"
"51","42814921","柏凌企業有限公司","高雄市鳳山區南京路172號10樓之5","王富霖","1000000","1070402"
"52","42814936","福爾摩沙氫能有限公司","高雄市鼓山區美術南一街190號1樓","陳美珍","3500000","1070402"
"53","42814942","時地人有限公司","高雄市新興區林森二路135巷35號","何榮翔","50000","1070402"
