"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","29188278","寰宇永續股份有限公司","高雄市前鎮區復興四路2號4樓1","楊懌民","3000000","1110520"
"2","82969864","智遊科技服務股份有限公司","臺南市新市區南科三路17號2樓之1A126室","林宜模","1000000","1110527"
"3","90004392","皮埃爾輪業股份有限公司","臺中市西屯區臺灣大道二段633號10樓之3","Guido Posch","5800000","1110525"
"4","90004409","成家安新物業有限公司","臺中市清水區港埠路三段211號2樓之2","楊勝翔","1000000","1110525"
"5","90004415","旭瀧工程有限公司","臺中市南區長榮里國光路42之1號1樓","嚴子娗","100000","1110525"
"6","90004421","樸央環境設計有限公司","臺中市北屯區平安里崇德路二段128號16樓之5","楊曜聰","300000","1110525"
"7","90004436","世達動能開發有限公司","臺中市豐原區南田里水源路88號1樓","張展睿","800000","1110525"
"8","90004457","尚利數位有限公司","臺中市南區忠明南路758號17樓","李昶鋒","100000","1110525"
"9","90004463","沛貿企業有限公司","臺中市烏日區仁德里麻園東三街32巷5號1樓","黃婷姜","1000000","1110525"
"10","90004479","鮮恬有限公司","臺中市南屯區惠中里文心路一段324號11樓之1","陳建鈞","100000","1110525"
"11","90004490","羽彤國際車業有限公司","臺中市北區健行里忠明路502之7號五樓之4","林家慶","1000000","1110525"
"12","90004506","富苃有限公司","臺中市西屯區潮洋里朝富路213號10樓之5","林育聖","50000","1110525"
"13","90004512","方先梅室內裝修工程有限公司","臺中市南區工學里文心南十路115巷2號7樓之1","方先梅","1000000","1110525"
"14","90004528","炁磯有限公司","臺中市南區忠明南路758號11樓","許士塏","400000","1110525"
"15","90004533","森坊建設有限公司","臺中市西屯區西苑路55號1樓","曾煒芸","25000000","1110525"
"16","90004549","青空塗研有限公司","臺中市西區民龍里臺灣大道二段186號24樓之2","林達偉","100000","1110525"
"17","90004554","利鍀廣告行銷有限公司","臺中市西屯區環中路三段928號4樓之11","李宜珊","200000","1110525"
"18","90004560","鑫誠創富股份有限公司","臺中市北屯區水湳里文心路三段447號4樓","黃昱翔","100000","1110525"
"19","90004576","善策整合行銷有限公司","臺中市南區城隍里合作街102號1樓","翁婉瑜","200000","1110525"
"20","90004581","弘瑋投資有限公司","臺中市大里區德芳路一段231巷10號1樓","鄭焜年","28000000","1110525"
