"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
"1","89125854","文隆營造有限公司","高雄市三民區中華二路355號1樓","歐易佳","3600000","1110907"
"2","89125860","達發達旺有限公司","高雄市苓雅區中正一路120號4樓之1","杜明雄","100000","1110908"
"3","89125876","曜進國際有限公司","高雄市鳥松區大昌路415巷16號1樓","陳威年","100000","1110908"
"4","89125897","富基國際有限公司","高雄市前鎮區漁港東二路3號3樓","吳沛嶸","5000000","1110908"
"5","89125904","茂源綠能股份有限公司","高雄市橋頭區甲昌路83號1樓","顏振成","10000000","1110908"
"6","89125910","解饞有限公司","高雄市前鎮區漁港南一路21號2樓","鍾汶濱","500000","1110908"
"7","89125926","李巫國際有限公司","高雄市新興區民生一路56號14樓之7","李佩娟","50000","1110908"
"8","89125931","複面實業有限公司","高雄市苓雅區義勇路167號1樓","蔡詠仁","150000","1110908"
"9","89125947","楷彤有限公司","高雄市左營區重安路43巷11號11樓","潘沛茹","50000","1110908"
"10","89125952","研里工程有限公司","高雄市楠梓區宏毅三路3巷43號1樓","王耀德","1000000","1110908"
"11","89125968","艾比家行銷有限公司","高雄市新興區民權一路251號11樓之1","宋瓊珠","2000000","1110908"
"12","89125974","優卡地板有限公司","高雄市左營區重孝路32巷8號2樓","陳羚泰","1000000","1110908"
"13","89125989","尚千有限公司","高雄市鳳山區建國路3段209巷19弄6之4號","洪雅雯","500000","1110908"
"14","89125995","楹佳國際有限公司","高雄市路竹區東安路38巷89號","李東昇","2000000","1110908"
"15","89126002","植事份子有限公司","高雄市前金區長生街9號1樓","盧映文","50000","1110908"
"16","89126024","郁鋒能源股份有限公司","高雄市三民區寶鼎街31巷44號1樓","林昇傑","5000000","1110908"
"17","89126039","鑫欣資產管理有限公司","高雄市仁武區八德南路137之1號","卓訓毅","100000","1110912"
"18","89126045","耀佳有限公司","高雄市前鎮區中山二路2號12樓之7","郭芳君","300000","1110912"
"19","89126050","國億工程有限公司","高雄市仁武區大豐街2號2樓","周世杰","750000","1110912"
"20","89126066","無與綸比企業有限公司","高雄市苓雅區青年二路210號4樓","呂芷綸","150000","1110912"
"21","89126072","台元興業有限公司","高雄市苓雅區國治路27號1樓","陳安泰","500000","1110912"
"22","89126087","好鎖在智慧科技有限公司","高雄市三民區大昌二路92號","楊秉翰","1000000","1110912"
"23","89126093","葳禾工程有限公司","高雄市大社區光華路10號1樓","麥哲維","1000000","1110912"
"24","89126100","宏桐投資顧問股份有限公司","高雄市左營區博愛三路396號19樓","范國樑","1000000","1110912"
"25","89126116","真享趣企業有限公司","高雄市苓雅區五權街137之1號","梅嘉哲","220000","1110912"
"26","89126122","陽泉管理顧問有限公司","高雄市新興區林森二路135巷35號","徐信弘","50000","1110912"
"27","89126137","海丁資訊有限公司","高雄市三民區水源路77號1樓","丁華佑","500000","1110912"
"28","89126143","莫里朵家具有限公司","高雄市鼓山區美術東二路80號","王育倫","3000000","1110912"
"29","89126158","韋朵國際企業有限公司","高雄市楠梓區大學二十二街35號","林佳慧","8000000","1110912"
"30","89126164","綠宅驗屋有限公司","高雄市左營區文府路450號","黃子玲","250000","1110912"
"31","89126170","尊陽工程開發事業有限公司","高雄市楠梓區興楠路151巷66弄1之2號","陳湘芸","30000","1110912"
"32","89126185","松禾農漁產銷有限公司","高雄市前鎮區新生路816號3樓","陳玉春","100000","1110912"
"33","89127038","軒味食品有限公司","臺中市大甲區頂店里雁門路356巷7號1樓","陳志豪","1000000","1110920"
"34","89168190","群馨能源有限公司","高雄市仁武區文中三街48號1樓","劉尚綸","4000000","1110906"
"35","89168229","輝玉企業有限公司","高雄市鳳山區錦田路75之4號","洪琮霖","200000","1110906"
"36","89168234","立坤空間規劃工程有限公司","高雄市左營區海景街325號11樓之3","倪偉倫","300000","1110906"
"37","89168240","康森醫療器材有限公司","高雄市三民區和順街94號1樓","孫郁盛","500000","1110906"
"38","89168255","騰瑝有限公司","高雄市前鎮區崗山南街315號6樓","蔣坤璋","200000","1110906"
"39","89168261","宥虎企業有限公司","高雄市苓雅區中山二路489號8樓之2","張嘉芳","2000000","1110906"
"40","89168277","宇翰能源股份有限公司","高雄市大寮區華西路39號","鄭明智","50000000","1110906"
"41","89168282","鈦展廣告有限公司","高雄市三民區民孝路51之1號10樓","許文能","800000","1110906"
"42","89168298","雄贊健康事業股份有限公司","高雄市茄萣區建民街6號","邱蘇淑貞","1000000","1110906"
"43","89168305","鑫富國際數位有限公司","高雄市仁武區赤東五街48巷25號1樓","葉芷瑀","300000","1110906"
"44","89168311","翔輝展業有限公司","高雄市左營區文強路235號1樓","蔡國輝","1000000","1110906"
"45","89168327","上永國際貿易有限公司","高雄市苓雅區永樂街137號24樓之4","陳素娟","1000000","1110906"
"46","89168332","泰允紙器有限公司","高雄市大樹區瓦厝街6之59號","吳姿妙","500000","1110906"
"47","89168353","竑太工程有限公司","高雄市小港區岐山一路22之1號","黃子純","1000000","1110907"
